id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
536,6bbb1c408a02daac53e41d565a15fea4,Caras Galadhon,city,800.0,"Caras Galadhon is the city of the Galadhrim in the heart of Lórien, built as a network of interconnected flets on the massive trunks of mallorn trees. Designed by Galadriel, it rises tier upon tier through the golden canopy; the highest flets look out over a sea of leaves lit from within by the light that never quite matches the light of the world outside. Mortals who enter feel simultaneously welcomed and observed; the city is safe but its beauty is unsettling.",,,2026-04-09 19:20:51.681456,2026-04-09 19:20:51.681456,0101000020E6100000B5FF01D6AA152940925852EE3E9B4840,"60% Silvan, 35% Sinda, 5% Noldo",assets/locations,caras_galadhon_536
616,d7b271fbd725a19c00232d158a1e71c4,Lond Thalos,town,700.0,Lond Thalos (S. Port of Thalos) served as both a medical and herbal community and as a timber port supplying wood to the shipyards of the Grey Havens.,,,2026-04-09 19:20:51.695528,2026-04-09 19:20:51.695528,0101000020E6100000A7AD11C138281EC0E1D231E719B54940,,assets/locations,lond_thalos_616
619,e11fba538e02b2f688cb4b67ef534ff3,Hwalord,town,520.0,,,,2026-04-09 19:20:51.696024,2026-04-09 19:20:51.696024,0101000020E61000003C4B901150E1DDBFA2B77878CF534640,Gondor,assets/locations,hwalord_619
623,e489b8b32e368a5305d8aa2099c2b4a3,Bar Olchaldor,town,348.0,,,,2026-04-09 19:20:51.696662,2026-04-09 19:20:51.696662,0101000020E61000009DBE9EAF59FE2F40C504357C0BF74440,,assets/locations,bar_olchaldor_623
624,e5c97706503934aef315312d333b8692,Tharagdonrost,city,800.0,,,,2026-04-09 19:20:51.69682,2026-04-09 19:20:51.69682,0101000020E6100000301004C8D0B1D5BF46EBA86A82084440,Gondor,assets/locations,tharagdonrost_624
533,67efb3b67cdd1b2fd62ecb938e847972,Talsir,town,250.0,"Talsir was one of the free cities of Cardolan on the west bank of the Gwathló, about 170 miles downstream from Tharbad. With a population of roughly 4,300 in T.A. 250, it was an important river stop and one of the few settlements of ancient Minhiriath to survive into the late Third Age.",,,2026-04-09 19:20:51.680983,2026-04-09 19:20:51.680983,0101000020E6100000698D4127840ECEBF996725ADF8C44740,,assets/locations,talsir_533
617,d91f5d2806938b5d5e0342181bfff661,Scary,village,130.0,"Scary is a Hobbit mining and quarrying village in the rugged Eastfarthing, supplying most of the tin and copper ore used throughout the Shire. Its stone houses are sturdier than average for Hobbit settlements — the miners prefer solid construction — and the surrounding hills are pocked with mine shafts and quarry faces. The village has a slightly tougher character than most of the Shire: fewer flowers and more mud-boots.",,,2026-04-09 19:20:51.695699,2026-04-09 19:20:51.695699,0101000020E6100000656F29E78BBDD8BFBDE3141DC9E14940,"40% Harfoot, 35% Stoor, 25% Fallohide",assets/locations,scary_617
886,5d85a4bd0836ee72c9a7e8f2c3a114a8,Overhill,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E6100000CEB358FBE975F4BF75A6D01373D54940,,assets/locations,overhill_886
534,681965fb86a89207792118ea20e07ff9,Framsburg,city,340.0,"Wraecaburg, though not directly under the Witch-King's rule, suffered frequent attacks and harbored many unsavory characters from outside Rhovanion. Its men occasionally traded with kinsmen at Maethelburg, but relations grew increasingly suspicious over time.",,,2026-04-09 19:20:51.68113,2026-04-09 19:20:51.68113,0101000020E610000097917A4FE5042C40111956F146164B40,Northmen,assets/locations,framsburg_534
538,6e182f410f716a021ddf51be662a827d,Endrist,ruins,,"Endrist was once a township of the highland region, but by the mid-Third Age its population had long since gone. The foundations and a few stretches of wall are all that remain — a quiet ruin avoided by those who know its history.",,,2026-04-09 19:20:51.681766,2026-04-09 19:20:51.681766,0101000020E6100000C8258E3C10790FC08599B67F65414940,,assets/locations,endrist_538
539,7019dd7f9f38eca5ad9f1305d1aec81b,Annulond,city,1200.0,"The principal town of Pinnath Gelin, set at the tip of a tongue of land where a stream from the Ram Galen joins the Lefnui. The folk of Annúlond maintain the only bridge spanning the Lefnui in this region. The town is modest but orderly: small stone houses of one or two storeys line the streets, and the lieutenant-Cáno's large house stands beside the open main square that slopes down to the river wharf. Since the area lies in Gondor's peaceful interior, no town wall was ever built. Outside the walls, the Knight of Annúlond's manor overlooks liegemen's farms and tenant plots.",,,2026-04-09 19:20:51.68192,2026-04-09 19:20:51.68192,0101000020E6100000901150E10852FC3F37397CD289804440,Gondor,assets/locations,annulond_539
888,2e86b2f41901c239c3d12ef31492d5c7,Woodhall,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E61000008DB630834A63E0BFA7E62D015CA94940,,assets/locations,woodhall_888
641,a90a43d1458f4bc23cafcc17a8951ca4,Carn Dûm,fortified town,5000.0,"Carn Dûm sits at the northwestern tip of the Misty Mountains, the last great fortress of the Witch-king and the capital of Angmar. Its caverns and tunnels were originally delved by Dwarves; the Witch-king enlarged and fortified them enormously after T.A. 1300. Almost nothing is known of the interior — few of the Free Peoples who have approached it have returned. The mountain above it is perpetually dark with snow-cloud, and the road leading to the gate is guarded at every turn.",,,2026-04-09 19:20:51.699901,2026-04-09 19:20:51.699901,0101000020E610000000F31763DBDA16406079848E32054C40,"60% Angmarean, 40% Orcish",assets/locations,carn_d_m_641
626,e835ee53e05d2cfc5578bedc86581b87,Eruimar,village,98.0,"Eruimar (S. Lonely Home) sat at the foot of the Ramluin (S. Blue Wall), below the easternmost point where the Ered Luin foothills gave way to rocky cliffs. Despite its remote setting, distance rather than forest or enchantment created its isolation. The village held no more than thirty-five households; founded by the Dúnedain, most of its roughly 150 residents were River-men or Northmen by the mid-Third Age.",,,2026-04-09 19:20:51.697155,2026-04-09 19:20:51.697155,0101000020E6100000B29C84D2170214C0DA1EBDE13EB44A40,,assets/locations,eruimar_626
554,850a1cb58a471a45f6dc25bffa830125,Haerlond,town,390.0,"Haerlond is a small Gondorian harbour-town at the tip of Andrast, its modest dock serving ships damaged rounding the treacherous cape. Originally a Númenórean settlement of the Second Age, it received a royal charter from King Turambar in T.A. 602. The fishermen here are skilled at patching hulls and provisioning storm-battered vessels; their village is small and windswept, with whitewashed walls and a single street running down to the landing.",,,2026-04-09 19:20:51.684229,2026-04-09 19:20:51.684229,0101000020E6100000B9E177D32D7B07C020EC14AB067D4340,"60% Gondorian, 40% Dunnish",assets/locations,haerlond_554
629,ec4f1479d90b8b2a23c1a63546f45010,Ostiras,town,400.0,,,,2026-04-09 19:20:51.697866,2026-04-09 19:20:51.697866,0101000020E6100000DC7F643A74FAF33F42B115342DED4640,,assets/locations,ostiras_629
630,ed0fd50f861c8ccd1f7b1374b6c56a6f,Annon Wain,city,2500.0,"Annon Wain, in the upper Lefnui valley, was a local market center. To the north lay extensive mines whose ore was shipped downriver to Annúlond, while nearby firs from the Ered Nimrais supplied Gondor's naval yards. The town itself was modest — merchant houses, simple dwellings, and riverside warehouses — with a population of roughly 2,500.",,,2026-04-09 19:20:51.698023,2026-04-09 19:20:51.698023,0101000020E610000079211D1EC2580540B35E0CE544734540,,assets/locations,annon_wain_630
631,efc7cfee6d7f026f9b104f1dc82c5aa9,Thoronbar,ruins,,"Thoronbar was a village that did not survive the troubles of the middle Third Age. Its ruins are modest: a handful of stone foundations and a broken well, half-buried in turf on the edge of an old track.",,,2026-04-09 19:20:51.698182,2026-04-09 19:20:51.698182,0101000020E6100000CFBEF2203D4503C0DAC87553CAC94A40,,assets/locations,thoronbar_631
632,f0d0e1a0ee8699729e955990523bc22c,Cerin Balgrist,ruins,,"Cerin Balgrist was once a city of consequence, but it has been a ruin for generations. The traveller finds only weathered stone, collapsed gateways and empty squares where a market presumably once met.",,,2026-04-09 19:20:51.698339,2026-04-09 19:20:51.698339,0101000020E6100000778368AD68F3E5BF3D62F4DC42294B40,,assets/locations,cerin_balgrist_632
1176,,Andrath,ruins,0.0,"A second ruined Andrath entry — the same site as id=1161, the administrative centre of Cardolan repeatedly sacked and rebuilt. In the mid-Third Age it is another ruin, its stones reused by whoever currently occupies the area.",,,2026-06-09 01:08:17.254862,2026-06-09 01:08:17.254862,,,assets/locations,andrath_1176
543,737cd8e5ebf3e66dbf23ade112de8011,Lorilad,village,89.0,"Lórilad was a fortified village of Lebennin, situated in the Ethir Anduin roughly seventy-five miles downstream from Pelargir, halfway between Pelargir and the western cape of Lebennin.",,,2026-04-09 19:20:51.682502,2026-04-09 19:20:51.682502,0101000020E610000042CEFBFF38292D40884677103B654440,,assets/locations,lorilad_543
544,75990a293755b179f5736ad958400efe,Sindbar,town,540.0,,,,2026-04-09 19:20:51.682645,2026-04-09 19:20:51.682645,0101000020E6100000C05FCC96AC2A30408EB0A888D3074640,Gondor,assets/locations,sindbar_544
545,76dfe74b025986ac0f4ebb77b57d9539,Larad,ruins,,Larad is a ruin on the edge of a river — the remains of a once-inhabited city now silent and empty. Its stone walls have partly fallen; the streets are overgrown and the only visitors are the occasional shepherd sheltering from rain.,,,2026-04-09 19:20:51.682786,2026-04-09 19:20:51.682786,0101000020E610000005DF347D768012C0C5E57805A28B4B40,,assets/locations,larad_545
548,7ca62dfc23b7be2ef8254d8924249fdc,Buzdum Mazar,dwarven mine,490.0,"The greatest mine of Nan-i-Naugrim and the capital of the Broadbeam Dwarves since the Second Age. By the mid-Third Age, Edennogrod — the largely ruined Khazad above Nan-i-Naugrim — dominated the area. At the end of the Third Age it was governed by the feudal lord Grár, who bore the honorary title Mountain King among the Shire-folk.",,,2026-04-09 19:20:51.683381,2026-04-09 19:20:51.683381,0101000020E61000004B3ACAC16C221DC004CB1132904B4B40,Dwarves,assets/locations,buzdum_mazar_548
606,c66de1535d5084394d382b401eb3ed69,Caborlad,point of interest,,,,,2026-04-09 19:20:51.693708,2026-04-09 19:20:51.693708,0101000020E610000060ADDA35215D2140FC51D4997B524540,,assets/locations,caborlad_606
549,7df88f8d7e3218d96af25370a52d4ce1,Minas Brethil,city,3000.0,"Minas Brethil (S. Silver Birch Tower), capital of Celossien, was situated in the upper Serni valley and served as an agricultural center between the Glinduin and Serni rivers. After the Kin-strife it held some 4,000 inhabitants, a number halved by the Great Plague and only slowly recovered thereafter.",,,2026-04-09 19:20:51.683518,2026-04-09 19:20:51.683518,0101000020E610000017F19D98F5422E40616EF7729F1C4540,,assets/locations,minas_brethil_549
1206,,Durthang,citadel,240.0,"Durthang rests on a precarious ledge high above Udûn, giving its Gondorian garrison an excellent view of any movement across the plain below. Built by Isildur in T.A. 1, it is an uncomfortable posting — the winds off the Ephel Dúath are cold and bitter, the views are spectacular and grim, and the isolation is total. Supplies must be hauled up by ropes from the road below.",,,2026-06-09 01:08:28.080657,2026-06-09 01:08:28.080657,,100% Gondorian,assets/locations,durthang_1206
893,31ff135719880201f7f9afee7e554f57,ruins,ruins,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E61000008BB3D3C310BBF53FB1654D47B38B4940,,assets/locations,ruins_893
894,4d7fb89cc5ed5d76e4d0397b3565f561,ruins,ruins,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E61000000C019139910AF53FCD7CDA87E95D4940,,assets/locations,ruins_894
889,6b4893099af8f5f03ba467cbc6af8752,Longbottom,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E61000008412AF90A7B2F5BFD73B060E6D634940,,assets/locations,longbottom_889
896,73762dd51334e0a11185fa1eab7054d8,Long Cleeve,town,,,,,2026-05-13 04:41:07.022282,2026-05-13 04:41:07.022282,0101000020E6100000DA095E88279C02C07AA40E795D1D4A40,,assets/locations,long_cleeve_896
638,fd53c3e33a8c151837e9703ed90efc50,Melburg,city,1200.0,"Maethelburg (Meeting Fort) controlled virtually all trade through the upper Anduin valley and produced large quantities of tin from the lower Hithaeglir mines. Travelers heading west stocked up before crossing the Misty Mountains; those arriving from the east rested here. Built on an artificial mound behind a massive timber palisade, it harbored an unusually high number of spies due to its proximity to Angmar and the Orc-holds of Gundabad.",,,2026-04-09 19:20:51.699361,2026-04-09 19:20:51.699361,0101000020E6100000EBE1CB4411C22D406E52D158FB734A40,Northmen,assets/locations,melburg_638
639,fe3eeab238fd22a00d7618e979b0b310,Iach Sarn,town,220.0,"Iach Sarn clustered about the base of a limestone hill, surrounded by small farms and hardwood groves. On the south bank, just downstream of the main road, lay the ruins of an older village of earth-and-stone construction. Weathered steps led down a rubble embankment to the riverside docks, lined with unpainted ferries and fishing boats.",,,2026-04-09 19:20:51.699578,2026-04-09 19:20:51.699578,0101000020E6100000C9E6AA798EC8E2BF2EAA454431014940,,assets/locations,iach_sarn_639
640,ff2232851941e9cd4928cae2dc656891,Bar en Dagorath,fortress,80.0,,,,2026-04-09 19:20:51.699745,2026-04-09 19:20:51.699745,0101000020E61000004ED367075CD7004016FC36C478914B40,,assets/locations,bar_en_dagorath_640
642,5324545435545,Estomar,city,324.0,,,,2026-04-09 19:20:51.700062,2026-04-09 19:20:51.700062,0101000020E610000040EB42FE6E4823C048AB33F7103B4C40,Noldor,assets/locations,estomar_642
550,8047934e8120045a7dfdd987a70b4a80,Cithrenor,ruins,12.0,"Cithrenor is a ruined town, its streets grown over and its buildings collapsed to waist-height piles of dressed stone. A handful of travellers camp here when they must, but the place carries an atmosphere of abandonment that discourages lingering.",,,2026-04-09 19:20:51.683654,2026-04-09 19:20:51.683654,0101000020E61000000BB77C24253D0CC051F4C0C760834840,,assets/locations,cithrenor_550
551,8092b4e9ff96ef0fca43812a665b6a64,Maegoth,ruins,,"Maegoth was a city once, but the traveller finds only rubble. Crumbling walls, broken towers and overgrown foundations stretch for some distance across the hillside — a reminder of a time when this region was more populous and prosperous.",,,2026-04-09 19:20:51.683807,2026-04-09 19:20:51.683807,0101000020E610000080457EFD109BF8BFA8C4758C2B844A40,,assets/locations,maegoth_551
553,847e48fd06a77bc060eecf08013ec386,Enerond,ruins,120.0,"Enerond is a ruined city on the east bank of the Lune, its stone buildings fallen and its population long since gone. It declined steadily through the Third Age; by T.A. 2050 there is not a soul living among the old walls.",,,2026-04-09 19:20:51.684103,2026-04-09 19:20:51.684103,0101000020E61000005439ED29393713C08C9FC6BDF9674B40,Gondor,assets/locations,enerond_553
555,8606fc2022212421702bfc7856e27660,Fanduin,city,500.0,"Fanduin had a fairly large population of 4,100 in T.A. 250, but its numbers declined through the middle Third Age and the settlement was eventually abandoned before the end of the Third Age.",,,2026-04-09 19:20:51.684348,2026-04-09 19:20:51.684348,0101000020E6100000280AF4893CC9E33FAB5E7EA7C9484A40,,assets/locations,fanduin_555
556,880eec93a3c2b8ebcf3a15446efc8c72,Pelargir,fortified city,2500.0,"Pelargir (S. Garth of Royal Ships) was founded by the Faithful of Númenor in S.A. 2350 and became the chief harbour and oldest city of Gondor, built on the Anduin at the mouth of the Sirith. It served as the base of Gondor's great fleet and was the kingdom's primary port of trade, second city only to Minas Tirith.",,,2026-04-09 19:20:51.684478,2026-04-09 19:20:51.684478,0101000020E610000079CC4065FC2730400ED940BAD8A04440,Gondor,assets/locations,pelargir_556
570,96e3c8c5ca8e87d9f19586a2defc791a,Tir Lawen,city,600.0,"Tir Lawen is a Noldorin Elvish city in the northern wilds, its tall spires visible from the surrounding hills as a point of light in an otherwise dark landscape. Founded in the early Third Age as an Elvish refuge, it is one of the few places of Noldorin habitation outside Lindon and Imladris. The city's stonework is of exceptional quality; its halls are bright and its people reserved toward mortal strangers.",,,2026-04-09 19:20:51.686893,2026-04-09 19:20:51.686893,0101000020E6100000AA61BF27D61922C09BFF571D39FE4940,,assets/locations,tir_lawen_570
572,97e0564175cce6367da1abe875f4d424,Cor Angaladh,point of interest,0.0,"A ritual burial ground, now long disused. Once one of the most sacred sites of the Northmen, this place is now shadowed by the darkness of Mirkwood. Men of the north avoid it, believing it to be cursed.",,,2026-04-09 19:20:51.687251,2026-04-09 19:20:51.687251,0101000020E610000014950D6B2AB73340E6965643E21E4940,Silvan Elves,assets/locations,cor_angaladh_572
582,a93d0de04ea8b6508387274bbf869d77,Carrock,point of interest,,"Carrock was a great rocky islet in the Anduin, between Iach Iaur and Maethelburg, held in deep spiritual reverence by the Beornings who dwelt nearby. The Anduin was shallow here, allowing a ford near the Carrock, though the swift current made the crossing genuinely dangerous.",,,2026-04-09 19:20:51.689104,2026-04-09 19:20:51.689104,0101000020E61000005CE49EAEEE202E4029CB10C7BA0A4A40,Beornings,assets/locations,carrock_582
585,b07dfd88fff335d40f4a6ff02e121d97,Tuckborough,town,320.0,"Tuckborough was the ancestral seat of the Took family, located in the Green Hill Country of Westfarthing. The surrounding area included the market center of Whitwell, the woodcraft village of Tuckburrow, and Dolwich, which supplied timber and granite to the southern Farthings.",,,2026-04-09 19:20:51.68954,2026-04-09 19:20:51.68954,0101000020E610000078F01307D02FF5BFA83AE466B8AB4940,,assets/locations,tuckborough_585
586,b173ca30c3da9f732cc0d30c3dba9b2b,Dol Caranthan,town,320.0,"A town of Anórien on the west bank of the Anduin, north of Cair Andros, seat of the local noble family of House Caranthôn. Its stone houses face the great river, and the ferry landing here sees regular traffic of soldiers and merchants. The Caranthôn family's hall is the largest building in the settlement.",,,2026-04-09 19:20:51.689685,2026-04-09 19:20:51.689685,0101000020E610000054FF209221673140F8E0B54B1B4C4640,,assets/locations,dol_caranthan_586
552,83b667b645b766f8d319f13ce83d8ca3,Barad Eldanar,castle,400.0,"An ancient Arnorian castle on the eastern edge of the Dyr Úvadan, ancestral home of House Eldanar — one of Elendil's Faithful. One of the oldest Númenórean fortifications in northwestern Middle-earth. By c. T.A. 1325, the Angmarim seized it; the rightful lord Elenuil escaped through a secret tunnel and the family has dwelt in Fornost since. A well-armed Angmarim garrison now holds the walls.",,,2026-04-09 19:20:51.683968,2026-04-09 19:20:51.683968,0101000020E61000001348895DDBDB1640183E22A6444E4B40,Sauron,assets/locations,barad_eldanar_552
593,ba1d1a32cd234ff8a9fa85f54f447d3c,Lond-in-Telerrim,town,546.0,,,,2026-04-09 19:20:51.690823,2026-04-09 19:20:51.690823,0101000020E6100000E8DD585018741BC0E5603601866B4940,Noldor,assets/locations,lond_in_telerrim_593
1193,,Buhr Mahrling,fortified town,490.0,"Buhr Mahrling is a Northman trading town on the lower River Celduin, seized from Easterlings in T.A. 1503. Most residents are seasonal Éothraim who use it as a base between their herding migrations; a sizeable community of Esgaroth Northmen maintain it as an advance trading outpost near Dorwinion. The result is a busy, polyglot town where Éothraim horse-traders, Northman merchants and the occasional Easterling trader haggle across a language barrier.",,,2026-06-09 01:08:28.072756,2026-06-09 01:08:28.072756,,"50% Northman (Éothraim), 50% Easterling",assets/locations,buhr_mahrling_1193
558,8c148f9d1af8d5cf47a5659fc57cb055,Endil,watchtower,24.0,"Endil is one of the chain of watch-towers maintained by the Prince of Dor-en-Ernil along the Belfalas coast, built by Anárion in the Second Age to warn of pirates and raiders. Its light is visible from ships approaching the rocky shoals; the signal is relayed along the chain to Dol Amroth within minutes. The garrison is small — a handful of men — but their position commands the most exposed stretch of the Belfalas coast.",,,2026-04-09 19:20:51.684832,2026-04-09 19:20:51.684832,0101000020E6100000DD94F25A09A52340239F573CF5124440,100% Gondorian,assets/locations,endil_558
1197,,Carach Angren,keep,50.0,"Carach Angren is the great iron gate that closes the pass between Udûn and Gorgoroth, its original Second Age construction by Sauron destroyed by the Last Alliance and rebuilt by Gondor in T.A. 42. The gate and its flanking walls completely block the pass; without permission to pass through, there is no way from Udûn into the interior of Mordor. The Gondorian garrison here is among the most unusual postings in the realm — surrounded on three sides by Mordor.",,,2026-06-09 01:08:28.076122,2026-06-09 01:08:28.076122,,100% Gondorian,assets/locations,carach_angren_1197
915,4e34009af319cecbf925dfa46c15b7dd,Vindacil,town,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000464CEA99D90A0C4084A376DB38564840,,assets/locations,vindacil_915
500,4106d605bd81fc06a53f32b824e5e37a,Methrast,tower,87.0,,,,2026-04-09 19:20:51.674993,2026-04-09 19:20:51.674993,0101000020E61000005F96766A2E8F2440E3DF675C38BA4340,Gondor,assets/locations,methrast_500
596,bf4f93c27a04a22a4cb95b6e9b2da0ce,Bar-en-Dinnen,point of interest,432.0,"Bar-en-Dinnen (S. Dwelling on the Dinnen) was a fishing village and river-trading town in southern Ithilien, about sixty miles south of Minas Tirith, at the junction of the Tinnen and Anduin rivers. As the only significant settlement in Harithilien north of Hyarpende, it was an important hub for river commerce between Ithilien and Lebennin.",,,2026-04-09 19:20:51.691929,2026-04-09 19:20:51.691929,0101000020E61000000BB77C2425B93140944E24986A124540,Gondor,assets/locations,bar_en_dinnen_596
597,c02aee9a0462b65512c662491f3b69f8,Mirolos,city,300.0,"Mirolos (S. Jewel-Dream; also Londalos) was a Noldor settlement founded by followers of the Sons of Fëanor in the first decade of the Second Age, the largest community in the Hûb Conath region. Founded by Maglor before his disappearance, it was burned during the Long Winter when a northern dragon entered the area.",,,2026-04-09 19:20:51.692074,2026-04-09 19:20:51.692074,0101000020E6100000522CB7B41A2223C0F1F274AE28A54B40,Noldor,assets/locations,mirolos_597
598,c0c86553afc2adf9fb424a578f332bea,Tir Lawen,city,800.0,,,,2026-04-09 19:20:51.692226,2026-04-09 19:20:51.692226,0101000020E610000030664B56452026C0A986FD9E58794A40,Noldor,assets/locations,tir_lawen_598
600,c2392ab49a7d6e2b9754ceb14dfb2040,Forondir,ruins,,Forondir has been a ruin for long enough that the locals no longer know its original name. Only broken walls and overgrown plazas remain of what must once have been a city of some importance.,,,2026-04-09 19:20:51.692603,2026-04-09 19:20:51.692603,0101000020E6100000AC8BDB68000F0BC04241295AB9FB4740,,assets/locations,forondir_600
601,c2f3aca4298632ac748eaa0343c9c2b9,Anhamar,point of interest,,"The highland above the Anghir Vale where Anghul fortress stands — bleak moorland and dark rock, swept by the winds that give Anghul its name. No settlement of note, only military outposts and the occasional patrol of the Witch-king's men watching the No Man's Land.",,,2026-04-09 19:20:51.69279,2026-04-09 19:20:51.69279,0101000020E6100000D8D825AAB7E621C056BB26A435624940,,assets/locations,anhamar_601
603,c4fc66c91d78dea4ab769322dae7aeda,Hobbiton,town,504.0,"Hobbiton was a prominent Hobbit village in the Westfarthing of the Shire, north of the Great East Road. It was home to Bag End on the Hill — the residence of Bilbo Baggins and later Frodo Baggins.",,,2026-04-09 19:20:51.693151,2026-04-09 19:20:51.693151,0101000020E6100000AED51EF64241F4BFBB7EC16ED8CA4940,Hobbits,assets/locations,hobbiton_603
604,c56b60ec340561754e3980f516df9cf7,Pinnornost,fortress,540.0,,,,2026-04-09 19:20:51.693331,2026-04-09 19:20:51.693331,0101000020E6100000AD31E884D00112409F5BE84A04924540,,assets/locations,pinnornost_604
605,c63a0fa990a9481746f987be890a420a,Vinyathrad,city,800.0,,,,2026-04-09 19:20:51.693512,2026-04-09 19:20:51.693512,0101000020E6100000699082A7904324C06F826F9A3EA54A40,,assets/locations,vinyathrad_605
1200,,Caras Tolfalas,village,520.0,"Claimed by Gondor since S.A. 3321; first settled by royal command in T.A. 934.. Subsidized by Gondor's King more to maintain a claim on the Isle of Tolfalas than for economic reasons.. A poor harbor limits access to this town, but it is the only sure mooring on Tolfalas.",,,2026-06-09 01:08:28.078666,2026-06-09 01:08:28.078666,,100% Gondorian,assets/locations,caras_tolfalas_1200
1194,,Buhr Waldmarh,fortified town,1250.0,"Founded by Northmen, circa T.A. 1290.. A stable base for the Withras clan; an economic focus for the surrounding farms.. This typical Northman town has many timber longhouses and an earthen dike surmounted by a wooden palisade.",,,2026-06-09 01:08:28.073975,2026-06-09 01:08:28.073975,,100% Northman,assets/locations,buhr_waldmarh_1194
1195,,Buhr Widu,fortified town,520.0,"Founded by Vidugavia in T.A. 1249.. A center for administration for the Waildung clan; a collecting point for the surrounding Gramuz farms.. Buhr Widu, by the side of the small lake known as Woodmere, retains some of the royal splendor from the time of Vidugavia.",,,2026-06-09 01:08:28.074992,2026-06-09 01:08:28.074992,,100% Northman,assets/locations,buhr_widu_1195
440,04bc5a40947e50f0eaa4e0a86776c9d1,Barad Garan,ruins,,"Barad Garan stands as a ruin — towers toppled, walls breached — a shell of the fortress it once was. No garrison remains; wind moves through the open gateways and birds nest in the cracked stonework.",,,2026-04-09 19:20:51.656699,2026-04-09 19:20:51.656699,0101000020E61000006956B60F798B00C075C93846B2814A40,,assets/locations,barad_garan_440
916,2495321424967445cae76aeb20b99a60,camp,camp,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E61000003FF9B3124E1D0F400E01B83B87884B40,,assets/locations,camp_916
633,f2e70b1b048daf0397847538939dace3,Cum Arelaid,ruins,,"Ruins. An ancient burial complex of pre-Númenórean tumuli and stone-lined graves, sacred to the early peoples of the region.",,,2026-04-09 19:20:51.698494,2026-04-09 19:20:51.698494,0101000020E61000006B11514CDEC01240BAA1293BFD204640,Gondor,assets/locations,cum_arelaid_633
1180,,Barad-dûr,ruins,0.0,"Raised by Sauron, circa S.A. 1000.. Domination of the plateau of Gorgoroth.. Built on a spur of the Ered Lithui, and fashioned by the power of Sauron's Ruling Ring, Barad-dûr consisted of a great central tower with nine radial towers connected to it by fortified bridges. No stronger fortress ever existed in Middle-earth. Once the seat of Sauron's power, Barad-dûr fell when Isildur cut the Ring from Sauron's hand. Orcs and Trolls now control the area, and no Man has visited Barad-dûr since the Plague.",,,2026-06-09 01:08:17.256981,2026-06-09 01:08:17.256981,,,assets/locations,barad_d_r_1180
636,faa489819ad48c1b1b1bb97ec8a4989b,Ethraid Engrin,point of interest,,"The Fords of Isen were the main crossing point for those traversing the Gap of Rohan, with no bridge spanning the powerful river. The Rohirrim patrolled the area as their primary western gateway; Dunlending hillmen often seized the fords and demanded tolls. Three rows of broad flat stones crossed the waters, with graded horse-fords between them.",,,2026-04-09 19:20:51.698987,2026-04-09 19:20:51.698987,0101000020E6100000E44A3D0B42F91D40EAB46E83DA2D4740,,assets/locations,ethraid_engrin_636
637,fb3ba2c5b31fd725ba4a69888a9480a0,Annodrun,ruins,,"Annodrun was a city that did not survive the troubles of its age. Its ruins are extensive — collapsed walls, empty market squares and the stumps of old columns — but they are uninhabited and slowly disappearing under vegetation.",,,2026-04-09 19:20:51.699169,2026-04-09 19:20:51.699169,0101000020E6100000F03499F1B692FC3FDB4C857824644440,Gondor,assets/locations,annodrun_637
576,9eb4aada9066b6970cc3fa4b0713f534,Rhosgobel,point of interest,1.0,Built by Radagast around T.A. 1100.. A place of healing and herb-lore; a refuge from Mirkwood; an observation post on Dol Guldur.. Rhosgobel is a simple place formed out of the boughs of a great furry oak tree.,,,2026-04-09 19:20:51.687872,2026-04-09 19:20:51.687872,0101000020E6100000ADDEE17668E82F40FD67CD8FBF384940,100% Ista,assets/locations,rhosgobel_576
1179,,Argonath,point of interest,0.0,"Finished in T.A. 1340 by Romendacil II.. Designation of the northern boundary of Gondor.. Carved rocks flanking the chasm at the northern entrance to Nen Hithoel. The figures represent Isildur and Anárion. Since the time of Romendacil II, Gondor's northern border has moved even farther north, making the pillars obsolete. Nonetheless, they are a magnificent spectacle.",,,2026-06-09 01:08:17.256508,2026-06-09 01:08:17.256508,,,assets/locations,argonath_1179
917,2ac8dc76496757050bb464e3af398436,camp,camp,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000BBF144A125010A4066C7AACC5DA84B40,,assets/locations,camp_917
918,399bb37fd281fc1e85960706ebeefbaa,ruins,ruins,,,,,2026-05-20 14:42:53.130077,2026-05-20 14:42:53.130077,0101000020E6100000B5F13E9F0B3B1040033EEA0F90A64B40,,assets/locations,ruins_918
