id,external_id,name,location_type,population,race,description,region,image_url,geom_wkt
509,482aba99e3d5973b8398277777044585,Cargash,tower,55,Sauron,"Designed to be able to warn the Witch King of the
arrival of intruders and as a base from which he launches his attacks against Arthedain.
Regular patrols usually leave from Mindil Cargash that
They explore the area of En Udanoriath (S. ""No Man's Land""),
which is located between Angmar and Arthedain.",,,POINT(5.813279 54.991128)
547,7c9213e731d938b81aea872e8df58c2b,Amon Din,tower,120,Gondor,"Amon Din was first, counting from east to west, in a chain of seven beacon towers. It is the fire alert transmitted to Minas Anor of any attack on the northern borders of Gondor.",,,POINT(17.414725 43.745926)
558,8c148f9d1af8d5cf47a5659fc57cb055,Endil,tower,24,,"The Prince of Dor-en-Ernil maintained a series of towers along the coast of Belfalas. They were located at strategic points such as promontories, cliffs and islets. Its function was to alert Lond Ernil of a Corsair landing. Endil (S. ""Midpoint"") was one of these coastal lighthouse towers, so called because it stood at the midpoint between Metrast and Dol Amroth, forming the most crucial link in the chat chain of towers followed up the western coast to the peninsula. Situated on a solitary islet a mile offshore, Endil was, in fact, the residence of the warden of the coastal lighthouse system and, as such, possessed a considerable garrison.",,,POINT(9.822337 40.148109)
535,68bdd7527815b3a3996d6fe4a7ffc0d4,Amon Sul,ruins,,,"Ruined tower. From this vantage point, one has an excellent view of the Great East Road as one heads towards Rhudaur. For this reason, the hill served as a strategic focus for western Arthedain and Cardolan and has a history of conflicts around it. The tower of Amon Sûl once held a Palantir, which was moved to Fornost following the invasion of Angmar in T.A. 1409.",,,POINT(3.521455 51.600639)
440,04bc5a40947e50f0eaa4e0a86776c9d1,Barad Garan,ruins,,,Ruined city,,,POINT(-2.068102 53.013253)
453,0d8e3b9e2948db2be16c2f4956546265,Annuminas,ruins,,,"Ruined city. The contrast between the ancient and present capitals of the kingdom of Arthedain was stark and foreboding: one was dead and the other vibrant with uncharacteristic militarism. Situated like a jewel on the southern coast of Nenuial (Lake Evendim), Annuminas, the first and only capital of Arnor, once glittered against the night sky, its many festive torches a bright marker for all who travel through the Northern Kingdom. Little remained now but splinters, stone blocks, and collapsed columns; The faint outline of a great city stretched across the windy hills on the shores of Nenuial. At night, Annuminas was a haunting, desolate, dark place that offered no refuge or direction to anyone.",,,POINT(-0.848949 53.010855)
454,0df0970789f98c362a31cfadb2b83153,Cathiel,ruins,,,"Ruined city. Cathiel was a municipality of Ethir Gwathló in Cardolan. It was in the center of the great cape of Minhiriath about seventy-five miles inland from the mouths of Gwathló. The city had a fairly large population of 4,000 in TA 250. However, its population declined after the middle of the Third Age and the settlement was finally abandoned by TA 1640.",,,POINT(-2.236776 47.126324)
459,1529023a68b193b8bf5fbe78196b3d6e,Enerond,ruins,5,,"Ruined city. Enerond was a township of Brethyar in Arthedain. It was located on the east bank of the Lune River, east of the Annúdhuin-Lhûn confluence. The city had a fairly large population of 5,100 in TA 250. However, its population declined after the middle of the Third Age and the settlement was eventually abandoned at the end of the Third Age.",,,POINT(-1.237397 52.950469)
474,235269a8e1723e126b7887d29c4fd341,Minas Ongoth,ruins,,,Ruined city,,,POINT(-2.005377 54.129843)
553,847e48fd06a77bc060eecf08013ec386,Enerond,ruins,120,Gondor,Ruined city,,,POINT(-4.803929 54.812309)
478,2ac39eaf2604ce7c7b5058e778f63624,Fangoth,ruins,,,Ruined city,,,POINT(0.92569 48.750512)
486,3176e8d194093b2c5dc2ae99f1343b86,Firaen,ruins,,,Ruined city,,,POINT(-3.695985 53.387085)
488,32ec88080dbad7aa7fa3312e02d2fd8e,Lond Daer,ruins,,,"Ruined city. Established as ""Vinyalondë"" or later ""Lond Daer Enedh"", a colony of Númenor by Tar-Aldarion in the 9th century of the Second Age. Lond Daer was mined by a cataclysmic tsunami in S.A. 3319 during the World Change.",,,POINT(-0.911886 46.925789)
515,5011afade619f3d35e1d667cfb0f6f69,Faranel,ruins,,,Ruined city,,,POINT(-1.381329 54.563073)
528,62529e65a017f5026aa81f71c3acec85,Rildolach,ruins,,,Ruined city,,,POINT(-3.902661 53.717587)
609,c978f08eddb9e7e5d44df0e1dd8ecf49,Amrelor,ruins,,,Ruined city,,,POINT(0.584601 47.809059)
600,c2392ab49a7d6e2b9754ceb14dfb2040,Forondir,ruins,,,Ruined city,,,POINT(-3.382325 47.966594)
495,3b0b65c60127a330e405a5e4f60c6590,Herubar Gular,ruins,50,Orcos,"Ruined castle. Originally, Herubar Gûlar was a dwarven camp of Broadbeams that wandered north to Zarak-Dûm. Later, when the Dark Lord invaded Eriador and the southern Trollshaws became a center of Dark Worship, the Númenoreans built a fortification to guard the land. With the founding of Arnor, the fort became a mansion for a local family of Dúnadan lords. With the wars that followed the Rhudaur separatism, the castle was abandoned and fell into ruins. It became known as ""Herubar Gûlar"" or ""Manor of the Sorcerer"" to the locals. An orc hideout and an agent of the Witch King known as Ar-Gûlar.",,,POINT(7.128556 52.04951)
625,e743898b5429b1759f42f3eeedf353a1,Moria,dwarven mine,312,Dwarves,"(Kh. ""Mansión enana""; S. ""Hadhodrond""; W. ""Dwarrowdelf ') También se conoce como Moria (S."" Black Chasm ""), Black Pit y Mines of Moria. Khazaddum se alza como ciudadela , mansión y ciudad de la gente de Durin, la más noble de las Siete Tribus de los Enanos. Fundada a principios de la Primera Edad en cuevas debajo de las Montañas Nubladas, domina e incorpora el valle sagrado llamado Azanulbizar. Desde entonces, Khazad-dum ha sido expandido para incluir siete niveles principales que se extienden a lo ancho de la cordillera y se extienden debajo de las tres montañas Caradhras, Fanuidhol y Celebdil. A principios de la Segunda Edad, los Enanos descubrieron Mithril (S. ""Llama Gris""; W. ""Plata verdadera"" "") aquí, y muchos de las Montañas Azules emigraron a la casa de Durin.",,,POINT(9.173216 49.128243)
472,223f370e8996d2b428a5d4e5d6c21035,Imladris (Rivendell),fortified city,2300,"Noldor Elves, Silvan Elves, Sindar Elves, Half-Elves, Dúnedain","Rivendell, or Imladris, had long been a place of refuge in the inhospitable lands of Rhudaur that surrounded the valley. Located between the north and south forks of the Bruinen (Loudwater) in the Pinefells, the refuge's security derives from the power of Elrond half-elf and the most powerful of the Three Elven Rings, Vilya, Ring of Air. Evil things could not happen within the boundaries of Elrond's kingdom. Angmar's spies and even the Dark Lord's strongest minions, the Nazgûl, only dared to snoop around the borders of the enchanted valley.",,,POINT(9.871206 51.52831)
511,4935db7004ad27dfe5c8740008ea1b23,Minas Ithil,fortified city,30000,Gondor,"Minas Ithil was a Gondorian city protected by a deep valley in the Ephel Dúath. It was the largest urban center east of Anduin. The city suffered the effects of isolation from the rest of Gondor after the Great Plague, although it was far from extinct, due to its thriving wool trade. The City of the Moon was best known, however, as the intellectual and spiritual center of Gondor. Many artists, scholars and spiritual people sought out the tolerant streets of Minas Ithil to pursue their occupations. Despite the gradual decay of some of the oldest buildings, Minas Ithil was home to some of the most dramatic architecture in Gondor. The more practical citizens of Minas Anor and Pelargir saw Minas Ithil as a place of madness, but the City of the Moon remained a jewel among cities.",,,POINT(18.905247 43.528463)
572,97e0564175cce6367da1abe875f4d424,Cor Angaladh,point of interest,0,Elfos Silvanos,"Camposanto ritual, actualmente en desuso.
Este lugar, en la actualidad oscurecido por las sombras
del Bosque Negro, fue antaño uno de los puntos mas sagrados de los nordicos; ahora los hombres del norte evitan el cementerio, ya que temen que este maldito.",,,POINT(19.715491 50.24128)
576,9eb4aada9066b6970cc3fa4b0713f534,Rhosgobel,point of interest,1,,"Lugar de curación y cultivo de hierbas; refugio
en el Bosque Negro; centro de observación de Dol Guldur.
Rhosgobel es un lugar sencillo, forrnado por Ias ramas
de un gran roble. Radagast posee uno de los jardines de hierbas mas grandes de la Tierra Media, y muchos de los Pueblos Libres que viven en el bosque suelen buscar Rhosgobel cuando son tiempos dificiles.",,,POINT(15.953922 50.443346)
582,a93d0de04ea8b6508387274bbf869d77,Carrock,point of interest,,beornidas,"Este islote del Anduin, situado entre el Jach Iaur y
Maethelburgo, tiene una gran importancia espiritual para los beijabar que viven en la zona. El Anduin no es muy profundo en esta zona, lo que permite vadear el río cerca de la Carroca, aunque la rapidez de las aguas puede añadir cierto peligro al cruce, especialmente en la ribera derecha del río.",,,POINT(15.064321 52.083825)
610,cba3c1d32999386b7650ada2d73f473c,Dol Guldur,point of interest,2100,Orcos,"Dol Guldur (Orc. ""Nazburz"" Rhov. ""Naquath Hlain"") fue el gran volcán muerto y fortaleza de Sauron del sur de Mirkwood. Era la capital y, a menudo, incluso sinónimo del Reino del Nigromante.",,,POINT(15.813102 49.377965)
596,bf4f93c27a04a22a4cb95b6e9b2da0ce,Bar-en-Dinnen,point of interest,432,Gondor,"Bar-en-Dinnen (S. ""Morada en el Dinnen"") era un pueblo pesquero y una ciudad comercial en el sur de Ithilien, a unas 60 millas al sur de Minas Tirith, ubicado en la unión de los ríos Tinnen y Anduin, en la orilla oriental del Anduin en la confluencia de Tinnen, a sesenta millas río abajo de Harlond y noventa millas río arriba de Pelargir.  El asentamiento terrestre más cercano a Bar-en-Dinnen estaba a treinta millas río arriba en Iant Tinnen. Como la ciudad era el único asentamiento ribereño de importancia en Harithilien al norte de Hyarpende, Bar-en-Dinnen era un importante centro para el comercio fluvial local entre Ithilien y las aldeas más pobladas de Lebennin.",,,POINT(17.723223 42.143878)
606,c66de1535d5084394d382b401eb3ed69,Caborlad,point of interest,,,,,,POINT(8.681894 42.644397)
608,c954bfcce69f4d05de5e64251168df37,Erynwaith,point of interest,,,,,,POINT(-0.389766 45.155728)
627,e901438cd57190a3a650728131f750ba,Halifirien,point of interest,100,Gondor,"Halifirien (S. ""Amon Anwar"" o ""Fornarthan"") descansaba en la frontera de Anórien y Calenardhon. El lugar había sido sagrado por fin desde la Segunda Edad, cuando era conocido como Eilenaer (Dn. ""Holy Hill"") para el Los hombres de las Montañas Blancas, que parecen haber adorado a ambos, la Montaña y la Arboleda Sagrada a sus pies, un grupo de antiguas Piedras en pie todavía recordaban su culto olvidado hace mucho tiempo. Más tarde, Isildur Elendilion tenía un montículo conmemorativo levantado en la cima de las colinas conocidas como la Tumba de Elendil. El ataúd que una vez se mantuvo en el Montículo fue llevado a Minas Tirith por Steward Cirion después del Juramento de Eorl, sellando la alianza formal entre Rohan y Gondor que había jurado en el Montículo y Halifirien y las tierras circundantes pasaron al tenencia de los Eorlingas.",,,POINT(13.655401 44.526185)
636,faa489819ad48c1b1b1bb97ec8a4989b,Ethraid Engrin,point of interest,,,"Aquellos que deseen cruzar la brecha de Rohan se vieron bloqueados por el río Isen. Ningún puente atravesaba esta poderosa vía fluvial, y todos tuvieron que viajar a los vados para obtener el paso. Los Rohirrim patrullaban esta área lo mejor que podían, ya que marcaba la entrada principal a sus tierras desde el oeste, y los Hombres de Dunland a menudo habían tomado el control de los vados, exigiendo el pago a cambio del paso, especialmente durante el tiempo de Dunlending. ocupación de Nan Curunír. Tres hileras de piedras anchas y planas se extienden a través de las aguas, con vados graduados entre ellos para los caballos. El camino conducía sobre un banco de arena que se detenía en el centro. Las aguas torrenciales generalmente balbuceaban y se agitaban sobre las piedras, ofreciendo solo un pequeño impedimento para aquellos que se mantenían en el vado.",,,POINT(7.493416 46.358231)
