id,entity_id,entity_type,interaction_form,shadow_band,character_id,cultural_family,region_id,npc_attitude,concrete_content,tension,traveller_stance,topic
f7dd916c-a145-4850-b7c7-4cae07efb1a2,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,mid,aranath,,,A man in old Arnorian gear — the cut is two centuries out of fashion — at the edge of a barrow. He speaks when Aranath approaches.,"He says he was the last warden of a specific tower on the Weather Hills. He wants to know if the tower is still standing. He asks it simply, like a man asking after a house he built.",The tower has been rubble for a hundred and forty years. He does not know this.,Tells him the tower fell. Watches the ghost receive this.,old_grief
6934d31f-0307-4b9b-8dab-fc606781dc59,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,mid,celebrian,,,"A woman — Dúnedain, by the gear, Second Age by the style — standing at a crossroads and looking at the two roads with the expression of someone who cannot remember which way she was going.","She asks Celebrian which road leads east. She says her husband is east, waiting. She says this with the certainty of someone who has been saying it for a very long time.",She died before Celebrian came to this road. She has been at this crossroads since. The husband she is waiting for is dust.,Tells her which road leads east. Does not tell her the rest.,old_grief
b2cd3ee2-d99b-4703-9543-c5f7006b2c6d,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,high,celebrian,,,It appears as someone she knew — the resemblance is close enough that she stops.,It is not him. The face is right but the eyes are wrong — they are looking at her but seeing something she cannot see. It speaks in a voice that is almost his and says her name in a way that is almost how he said it.,It is a ghost that has learned to wear a shape it found in her memory. Ghosts do not do this spontaneously.,Does not engage with the shape. Asks what it actually is.,what_stirs_in_the_dark
77bd5749-c44e-4d99-8246-16a393a4c893,1992d2d4-f3b6-41e7-8f95-c46af8b3fafc,undead,brief_exchange,high,aranath,,,"A ghost at a barrow-mound — Dunedain, old, carrying wounds that never healed. It speaks before he can.","It says: you are one of us. It says: you will be here too, soon enough, if you keep walking this road. It says it without malice — a statement of fact from someone standing on the other side of it.",The ghost is not threatening him. It is warning him. The distinction is the most unsettling part.,Asks it what is on this road.,old_grief
9a1e8a86-3578-4a4e-87f4-34c64797f594,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,,,,"The road empties ahead. Sound drops out. The cold comes first, then the shape on the road — and the shape has been there the whole time, it was always there, the traveller simply did not see it until now.",It does not speak first. It waits. The waiting is the weapon — every second of it drains something.,"Whatever the Witch-king wants from this road today, the traveller is now in the calculation.",Does not move. Does not flee. Waits for it to speak.,threat_and_jeer
74e78551-5d07-4a6a-9b77-fddd5785bf04,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,aranath,,,The shape on the road. The cold. The specific silence that precedes it.,"It speaks. It says his name. Not his road-name — his true name, the one only the Dunedain records carry. It says: I have read those records.",It knows who he is. It has taken the time to know who he is. That is not a good sign.,Answers with his name said back at it. Watches whether that matters.,threat_and_jeer
7ba1ddf6-f2f0-442d-936c-6be56fdf4ce7,110d79f1-e19e-45f0-9ba2-9b740d8b675b,undead,confronts,high,celebrian,,,"The shape on the road. The Noldor feel the cold differently — not fear exactly, but the specific recognition of something that has been enemy longer than most things have existed.","It speaks. In a language she has not heard spoken aloud since the Second Age — the court tongue of Númenor in its darkest years. It says, in that language: you should have sailed.",It knows what she is and what she chose and it is using that choice against her.,Answers it in the same tongue. Says: so should you.,the_fading
c3f838c3-9c29-4ff1-a5ab-1fb9c08715a2,f3adfbc5-8598-43c9-a540-31845a5bfad3,undead,watches,high,,,,"Something white and cold at the passage's end — not a light, not a figure exactly, but something that is organizing itself into a shape.","It has not attacked. Specters do not attack — they approach, and the approaching is the attack. It is between the traveller and the forward exit.",Moving toward it makes it worse. Moving away from it is also moving away from the exit.,Does not move toward it. Finds the secondary exit that all Khazad passages have.,what_stirs_in_the_dark
7ec69621-0aef-43ae-9b53-112e0aa2e870,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,low,,,,"A man in brown — very brown, and some of it is not dye — crouching beside the road examining something in the grass. He does not look up when the traveller approaches.","He says, without looking up, that there is a nest of harriers three miles north that has been disturbed — not by a fox, by something heavier, moving on two feet, three nights running. Then he looks up and seems mildly surprised there is a person here.",The animal intelligence is specific and accurate. The information about what disturbed the nest is more useful than he realizes he has given.,Asks what two-footed thing moves at night for three nights in the same area.,care_of_living_things
47575155-fbfe-4447-ab91-53220c88fc1a,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,mid,,,,He appears out of the forest at the road's edge with two ravens on his shoulders who are arguing with each other about something he keeps trying to mediate.,"The ravens have been following something south from the Carrock for a week. They are arguing about what it is. He translates both positions with the patience of a man who has been doing this for a very long time. The disagreement is: one says orc-warband, the other says it is organized differently.",He is giving them this information because he believes travelers should know what the ravens know. He does not consider whether the traveler wants it.,Asks which direction it is organized toward.,news_and_rumor
daacd94f-77ed-40ff-8ddb-bc1542af2666,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,low,aranath,,,He steps onto the road and stops Aranath specifically — he has been waiting.,"He says that the animals on the north road have gone quiet for two miles in a specific direction, and that this kind of quiet has happened twice before that he remembers, and both times it preceded something the Rangers needed to know about.",He is not sure what it means. He is sure enough to stop a Ranger and say it.,Asks where the quiet starts.,news_and_rumor
e0e3dec1-7725-4511-8888-96d26f14c7c2,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,mid,celebrian,,,"He recognizes her immediately — or rather, one of the ravens on his shoulder does, and tells him, and he reacts to what the raven says rather than to her directly.",He says the raven says she smells like someone who has been in Aman and chose to leave it. The raven is apparently very specific about this. He apologizes for the raven.,The raven is right. The apology is genuine. He is faintly embarrassed by his own ability.,Tells the raven it is correct. Watches Radagast receive this secondhand.,the_fading
88e84f59-5f60-427e-8062-3b2af5586ef5,07681cb4-ec8d-4645-b1b2-0d5873b2f3a0,maiar,brief_exchange,high,celebrian,,,"He comes to her directly, without the usual roundabout. He looks at her with the specific attention of a Maia who has seen something he did not expect to see.",He says that the forest between here and the mountains is wrong in a way it has not been wrong since the Second Age. He says it in the voice of someone who has been trying to dismiss this observation for a week and can no longer.,"He wants to know if she has felt it too. He is asking because if she has not felt it, he can continue to dismiss it. If she has, he cannot.",Tells him what she has felt. Watches him decide what to do with the confirmation.,what_stirs_in_the_dark
fc53a16a-5154-4578-8ed3-beee90e4170a,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,low,,,,He is already there when the traveller arrives at the river crossing — sitting on a log singing something about kingfishers that is not quite a song and not quite a spell and is definitely working on something in the water.,"He looks up and says: there you are! As if he was expecting them. He may have been. He invites them to dinner without asking their name, which he already knows.",He is the most helpful and least explicable thing on this road. The help is genuine. The inexplicability is permanent.,Accepts the dinner. Does not ask how he knew.,food_and_comfort
9e949237-1899-4d62-9863-ae436559e210,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,mid,,,,"He appears on the path ahead, walking in the opposite direction, and greets the traveller as though they are old friends who have not seen each other in a week.","He has been watching something in the Old Forest that has been behaving unusually for the past month — Old Man Willow, he says, has been dreaming worse than usual, and the dreams are coming from outside Old Man Willow, not from inside. He says this the way someone reports a neighbor's cough.",The information is more significant than his tone suggests. He knows this. He is telling the traveller because travelers carry information forward.,Asks what outside means.,what_stirs_in_the_dark
ec994ce1-881b-46b4-9880-e166d7f7a638,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,high,celebrian,,,"He finds her on the road and simply walks beside her for a while. He does not speak for several minutes, which for him is unusual.","Then he says: something is asking questions about you. Not looking for you — asking questions about you. There is a difference, and the difference is that asking questions means someone is deciding whether to look.",He is not afraid for her. He is telling her because she should know. He will not tell her who is asking because he does not know.,Asks when the questions started.,what_stirs_in_the_dark
cf4dd543-0f7c-4fe3-a313-7daaaffe6db9,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,maiar,watches,high,,,,Nothing on the road. No encounter. A feeling only — that something at a great distance has become aware of the traveller's presence on this specific road.,"The feeling is not imagination. It is the particular sensation of being indexed — catalogued, noted, filed. Not targeted yet. Just noted.",Something in Dol Guldur knows the traveller is on this road. It has not decided yet what to do about it.,Continues. Does not look toward the south-east.,what_stirs_in_the_dark
69262165-23b1-4df7-b30d-5bf2e92d9f78,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,maiar,watches,high,celebrian,,,"A pull — not physical, not voice. A direction. Something far south-east that is aware of her and wants her to be aware of it in return.","She has felt this before. The last time she felt it, Sauron was not yet in hiding. It is subtler now — the same pressure compressed into a point, wearing a disguise she can almost see through.",She does not respond to it. Responding confirms the contact. She has been doing this long enough to know that.,Does not look south-east. Does not acknowledge. Continues.,what_stirs_in_the_dark
e286ab70-a47f-4a6e-bbf2-34ef73e93a8c,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,observed_activity,low,,,,"A tree that is watching — not moving, not speaking, but watching. The watching is distinct from the passive quality of the forest.",It has been aware of the traveller since they entered the forest. It has not decided what to do about this yet. Ents are slow to decide.,"The decision, when it comes, will be final. In the meantime, the forest simply watches.",Moves without haste. Does not break branches. Does not take anything.,care_of_living_things
37db9426-eeb9-411c-bf86-d2d76f71686c,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,mid,,,,"A voice — slow, deep, coming from above, and it takes a moment to understand that the tree it is coming from has eyes.","It asks what the traveller wants in the forest. The question takes approximately forty-five seconds to ask. It is waiting for a real answer, not a quick one.",The Ent has been asking this question for a long time. It has learned to tell the difference between an answer and a performance of an answer.,Takes the time the question deserves. Answers honestly.,care_of_living_things
f7ffd42b-7af4-4bc2-9b69-048ddd9f7f1e,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,mid,celebrian,,,It knows what she is. It greets her with a name for her kind that has not been used since the First Age.,"It says, slowly, that the forest remembers when the Noldor came east from Aman, and the forest has been watching what happened since. It says this without accusation — the way you note a very long consequence.",She is part of a very long consequence. She knows this. It is something else entirely to have a tree tell her so.,Sits down at its roots. Asks what the forest saw.,old_grief
6f487255-2430-46f0-9c24-83dd0905f1ec,ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,living_trees,brief_exchange,low,aranath,,,Something enormous has turned to look at him. This takes a while.,"It asks, eventually, whether he is one of the tree-shepherds' kin — meaning the Dunedain rangers who have been keeping Fangorn's eastern edge for generations. The question is asked with recognition, not suspicion.",It knows about the Rangers. Not this Ranger specifically — the Rangers as a category of thing it has observed.,Confirms it. Asks what the Ents have seen on the eastern edge recently.,news_and_rumor
33535c53-29c1-40cf-aedb-dfb428d9c466,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,low,celebrian,,,"A small party on the road, laden and purposeful. One of them looks at her for a long moment before the others notice.","They are heading to the markets of Men with metalwork. The one who looked has seen Elves before — the look is not awe, it is recognition of age. He asks, without prelude, whether she was in the mountains when the first shafts were sunk.",He is asking because his clan's founding records reference an Elf who witnessed the first stone-cut. He wants to know if she is that Elf.,Considers the timeframe. Tells him she was not there at the beginning but knew those who were.,old_grudge
c868af40-9af9-42b5-94ee-d60024499f21,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,mid,celebrian,,,"Blunt assessment, then dealing. He does not waste time on pleasantries.",He has a map of a vein in the Blue Mountains that predates the current Dwarf-holds. The landmarks are named in a tongue he does not recognize. He wants someone who might.,The tongue on the map is Quenya. She recognizes three of the four landmarks. The fourth no longer exists.,Reads the map. Names what she can. Tells him what the missing landmark was.,craft_and_gold
2c2205e9-4c26-4ae6-9af3-a3291fa18a2f,161596f3-a22b-405e-8228-f80aa7f658fc,dwarves,aid_or_trade,high,celebrian,,,Watchful. Something on this road has made the group cautious and they extend that caution to her.,"They passed through a mountain pass two days ago and something in it was wrong — not orcs, not trolls. A sound in the deep stone that none of them had heard before. They mention it because she looks old enough to have a name for it.",She has a name for it. The name is not reassuring.,Tells them what it is. Watches them decide what to do with that information.,lost_halls
139d5a73-5399-4ef6-b0d1-caba774e0467,89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,hobbits,brief_exchange,low,celebrian,,,"Footsore, carrying too much, heading somewhere with the specific determination of someone who has not thought through what they will do when they arrive.",He is looking for a relative who went east to trade and stopped writing letters. The relative has been gone eight months. The hobbit has been walking for three weeks and is running out of food.,He is absurdly ill-equipped for this road and he knows it and he is going anyway. The stubbornness is oddly affecting.,Gives him what food she can spare. Tells him which road is safer.,home_and_family
1cf43b0c-6866-49f5-ab8f-28f383db4d50,89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,hobbits,brief_exchange,high,celebrian,,,He has been on this road too long. Something in his face has changed from the way hobbits usually look.,He found his relative — or found where the relative had been. He is not going to say what he found. He is heading home now. He says this very quietly.,He walked into something he was not made for and came out the other side. He is still coming out the other side.,Does not ask what he found. Walks with him for half a mile. Then lets him go.,home_and_family
bc6c861e-d14b-4b6b-9082-e1d0ce7b4025,bdb8190e-09bf-451c-836b-72ee6fcb1710,orcs,confronts,mid,celebrian,,,Three of them on the road in full daylight. The one in front is watching her the way a professional watches a problem.,He speaks in rough Westron: this road is closed. He does not say by whose authority. He does not need to — the daylight is the authority. Common orcs do not walk roads in daylight.,"He is following orders, not impulse. She is an obstacle in his orders. The question is whether she is an obstacle worth the effort.",Asks whose road this is. Waits to see how he answers.,threat_and_jeer
57de184d-0fb3-4a6e-a1fd-4f8267735989,bdb8190e-09bf-451c-836b-72ee6fcb1710,orcs,confronts,high,celebrian,,,"Five of them holding a bridge. They have been there long enough to establish a camp. This is occupation, not patrol.",The captain has a specific description he is checking travellers against. He studies her for a long moment. She matches something in his description closely enough that he is not going to let her cross without questions.,She has been looked at this way before by things that served darker masters than this one. The calibration runs automatically.,Answers the first question before he asks it. Watches whether that unsettles him.,suspicion_of_strangers
64127b82-7198-4ecd-8c9c-985cb107cc43,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,mid,celebrian,,,A mixed patrol — orcs and Men together under Angmar's banner. The Man does the speaking.,"He asks for papers in Westron. Behind him, one of the orcs is watching her with the specific attention of something that recognizes what she is. The Man does not notice the orc's attention.",The Man is doing a job. The orc behind him knows what she is and is deciding whether to say so to the Man.,Keeps her attention on the Man. Does not look at the orc.,interrogation
2f6e2c77-3601-4394-bda4-88d576a3038e,d3a35ef0-2b84-4234-b079-6f9602e120ce,orcs,confronts,high,celebrian,,,The patrol has stopped her before she reached the checkpoint — they were watching the approach.,"The captain knows who she is. Not her name — what she is. He has been told to watch for an elf travelling alone and he has been very thorough about what that means. He is also afraid, in the way men in Angmar's service learn to be afraid.",He is afraid of what will happen if he lets her pass and more afraid of what will happen if he tries to stop her and fails.,Lets the fear be visible to him. Then walks past.,threat_and_jeer
a971a406-e132-4aca-a0f4-bbd5695dae4d,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,low,aranath,,,"Alone on the road with a full pack, moving at the steady pace of someone who has been walking for days and will walk for days more.","He nods at Aranath in the way travelers acknowledge each other on empty roads. Then, after a few steps, stops. Asks which direction the nearest garrison is. Not the road — the garrison specifically.","He wants to know where armed men are, not merchants. Something on the road behind him.",Tells him the garrison direction. Asks what is on the road behind him.,news_and_rumor
bc4c1314-0cbb-4cdb-b7f9-7a2d31d50596,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,mid,aranath,,,"At a wayhouse fire, eating alone, not talking to anyone.",He has been in the hills for three months on a survey. He found a collapsed shaft that the survey records show as open — something closed it from inside. The marks on the collapse are not natural.,He is not afraid of whatever closed the shaft. He is annoyed by it because it means his survey is incomplete. He wants someone to know the shaft is sealed in case it matters to someone who understands these things.,Asks where the shaft is. Files it.,lost_halls
a53efd41-22ee-420f-a247-501f6705abc3,0bd5c0bf-1caa-41a9-80a5-694fe3046ce0,dwarves,brief_exchange,high,aranath,,,"On the road ahead, not moving. Just standing and looking at the sky to the north.","He says, when Aranath reaches him, that he has been watching a column of smoke from the direction of the northern hold for two days. No one has come south on the road since. He cannot go north to look because he is one and whatever made that smoke was large.",He needs someone to know. He is not asking for help — just for a witness.,Notes the direction and the duration. Continues north.,news_and_rumor
52a175a0-ff39-4d2e-a73a-1db21316327b,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,low,aranath,,,"A figure in yellow and blue, already singing when Aranath comes around the bend. He stops singing when he sees Aranath and looks at him with bright eyes.","He says: a Ranger! and seems genuinely delighted by this, the way someone is delighted by a specific bird they have not seen that season. He says he knew Aranath's grandfather, or his grandfather's grandfather, or someone in that line. He is not precise about which.","He knows the Dunedain lineage better than expected. He is offering this as conversation, not as a credential.",Asks what he knew of that man.,riddle_and_counsel
7bedd435-2f2e-4f34-96b4-37b238bff6bb,56a6d463-2121-4438-a8d8-f3dd60dd341a,maiar,brief_exchange,mid,aranath,,,"He is waiting on the path — not blocking it, just standing there with the look of someone who knew Aranath would come this way today.","He says that the Old Forest is pulling at its edges — not the trees moving, the edges themselves, the places where forest meets road. He says this the way someone reports that a door is sticking. He says Aranath's people used to know what to do when the edges pulled.",He is not certain Aranath knows. He is asking by telling him.,Asks what the old protocols were. Gets an answer he half-remembers.,riddle_and_counsel
0a53fc55-791c-491e-a821-10904c2030d6,6495f2bc-bca4-45a0-b299-7dd9a5055526,orcs,observed_activity,high,aranath,,,A chamber off the main passage. Three of them at a flat stone. Not fighting — occupied.,"They are speaking in something that is not Black Speech exactly — older, more structured. One of them is reading from a surface he cannot see from this angle.",They have not heard him. He is looking at something the Rangers have no record of — orcish lore-keepers in the act of keeping lore.,Does not enter. Listens. Maps the chamber location. Withdraws.,suspicion_of_strangers
acaca425-d161-4ccf-accd-cf6aa21f9bb3,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,maiar,watches,high,aranath,,,Nothing visible. A feeling on this road — the specific sensation of being noted. Not hunted. Catalogued.,It is subtle enough that he might dismiss it as nerves if he had not been trained to name what he feels on a road. Something south-east is aware of him.,Aranath does not know what it is. He knows what it feels like and he knows what Rangers are told to do when a road feels like this: leave it and circle wide.,Marks the road on his mental map. Circles wide.,suspicion_of_strangers
1fb73640-38aa-4607-9e59-70de28cb514b,fcdd4c2a-4a10-408b-8a33-6fb81c70f563,orcs,confronts,high,aranath,,,"Sound first — many feet in the dark, coordinated. Then torchlight. A hunting-sweep.",They have done this before. This passage has one exit behind and one forward. They are moving to close both.,Rangers have protocols for this. The protocol assumes one exit is always available.,Moves toward the forward exit before they realize he is there.,threat_and_jeer
a22da3bf-f989-4bc9-90c8-7b4e92963d2a,0e26195f-6832-4fce-99a3-e62d39df1c7a,humans,brief_exchange,low,,,,"A pair heading the other direction — loaded for a few days' travel, not more. They nod when they pass.","They came from the settlement three days south. The road is fine until the river crossing, where one of the bridge stones has shifted and the ford is knee-deep in fast water. They recommend the mill crossing upstream.",They are telling the traveller because someone told them the same thing and it saved time. Road courtesy.,Thanks them. Notes the mill crossing.,news_and_rumor
30b6f60b-46a0-4b9d-8eea-feb29e4fec69,0e26195f-6832-4fce-99a3-e62d39df1c7a,humans,brief_exchange,mid,,,,"A lone figure on the road, moving the same direction but slower. Lets the traveller catch up.","He is heading for Bree or Tharbad, depending on how the road is. He has heard conflicting things about the northern road — one person said clear, one said watched. He wants a second opinion from someone coming from that direction.",He is sharing information and looking for information. A straight exchange on a road where strangers have reason to help each other.,Gives him the honest read of the northern road. Gets his read of the south in return.,news_and_rumor
12e0a24c-cff4-4b1b-be39-82b6109882c3,0e26195f-6832-4fce-99a3-e62d39df1c7a,humans,brief_exchange,high,,,,"A group of three, stopped at the side of the road. They are not resting — they are deciding whether to continue.","They have heard something about the road ahead that has given them pause. They will not say what exactly, only that someone they trust came back from that road looking wrong. They ask if the traveller has been on it recently.",They are afraid of something specific and they are not going to say what it is to a stranger. Their caution is its own warning.,Notes what they will not name. Takes it with them.,suspicion_of_strangers
b48a66d5-cdd0-49f0-8d56-fd2bc2adf8d1,68ee828e-f3a3-4140-95e3-74d880961e49,humans,brief_exchange,low,,,,"A proper merchant's outfit — two wagons, three hired hands, a specific destination. She waves from the wagon seat.",She is carrying cloth north from Gondor and expects to be back before the autumn rains close the high passes. She knows the roads between here and Tharbad better than anyone on them. She will trade road conditions for road conditions.,"Precise, practical, no wasted words. She has been doing this for twenty years and has no patience for anything that does not help her get her cloth to market.",Trades road conditions. Gets a detailed picture of the next three days.,news_and_rumor
e2502490-a550-4a1d-8a04-f311eada5e69,68ee828e-f3a3-4140-95e3-74d880961e49,humans,brief_exchange,mid,,,,"Stranded at a wayhouse — the road ahead has been blocked for two days by men he does not recognize, demanding a toll he will not pay.","The toll is new. The men collecting it are new. The road has been free since before his father's time. Someone has decided to tax it and they are doing it informally, which means no authority has authorized it.",He is angry and he will tell anyone who will listen exactly where on the road the new toll-men are and what they look like.,Listens to the full description. Files the location.,news_and_rumor
8297a25e-b394-401d-a486-16988b0d90f5,68ee828e-f3a3-4140-95e3-74d880961e49,humans,brief_exchange,high,,,,Moving fast and not stopping. One of the hands calls out as they pass: road is bad north of the junction.,Bad means something specific in the way he said it. Not conditions — people. He said it and the wagon did not slow.,The merchant does not want to be on this road long enough to explain himself.,Notes the junction. Notes the direction.,suspicion_of_strangers
28fc4dd0-ab9f-49ac-b78f-6bc3a4c60e94,d35954a3-8475-4536-8061-8ba854037b09,humans,sign_only,low,,,,"Fresh field-sign at a waystone — three nicks on the eastern face, clean cuts, pale inside. A patrol came through within the last day.","Standard Ranger road-mark: passage confirmed, route clear ahead. Current.",Someone checked this road recently and found it worth marking clean. That is useful information.,Reads it. Continues.,news_and_rumor
ced7c29e-7ef8-4b05-90f8-2c89fd0c928e,d35954a3-8475-4536-8061-8ba854037b09,humans,brief_exchange,mid,,,,"He steps out of cover without warning, which is the point. He already knows the traveller is not a threat — he has been watching for a while.",He is running a circuit alone because his partner was called north two weeks ago and has not come back. He does not say this like a complaint — it is a field report delivered to the first person who seemed worth reporting to.,He is asking indirectly whether the traveller has seen anything on the northern road that would explain the absence.,Tells him what the northern road looked like. Watches him calculate.,suspicion_of_strangers
a99d21ff-5cd8-4273-9fe2-c396bfcd9a97,d35954a3-8475-4536-8061-8ba854037b09,humans,confronts,high,,,,He has been tracking the traveller for three miles before making contact. He says so without apology.,Something on this road has been wrong for a week and the traveller is the third person he has stopped. The first two he let go — they were clearly not what he was looking for. He is not yet certain about this one.,He has been alone long enough that his judgement about people has compressed into very fast pattern-matching. He is checking the traveller against a pattern.,Stays still. Does not explain anything until asked.,suspicion_of_strangers
0f7027fb-37cf-4768-af4e-19e3d581d30a,f01c1f88-c9dc-4969-858a-6c138ca63e24,humans,brief_exchange,low,,,,Grave courtesy on the road. He makes room and nods in the specific way of someone raised to be courteous to strangers on principle.,"He is carrying a sealed letter north — not Ranger business, personal. He asks whether the traveller has come from the north and whether the roads are open. He asks with the care of someone who cannot afford to have the letter delayed.",The letter matters to him. He is not going to say what it contains or who it is for. The care is visible.,Tells him the road condition. Does not ask about the letter.,where_are_you_bound
c33e7256-ab71-46c2-bb73-abfc3e9322bd,f01c1f88-c9dc-4969-858a-6c138ca63e24,humans,brief_exchange,mid,,,,"He has been on the road for three weeks and it shows — not in weakness, in a kind of settled, patient weariness.","He is going to see someone he has not seen in a long time, on account of business he has been putting off for years. He says this with the rueful honesty of someone who has had three weeks of walking to think about it.",He is not looking for advice. He is saying it out loud to a stranger because strangers on roads are the right audience for things you need to say out loud.,Listens without offering an opinion. That is what is wanted.,where_are_you_bound
85085423-9724-46b5-881d-6c474861830a,f01c1f88-c9dc-4969-858a-6c138ca63e24,humans,brief_exchange,high,,,,"He is moving fast and does not slow when the traveller comes into view — a sign, not a slight. He calls out as he passes: the eastern road is watched, use the ridge track.",He does not stop to explain. He has delivered what he knows and he is not slowing for anything.,He is the third person today to have said something about the eastern road without stopping to elaborate.,Takes the ridge track.,suspicion_of_strangers
5e3eac8e-a282-41ef-afe6-7b5ed3688148,1c5bd70e-4d0a-4572-850c-cd2deb200b57,humans,brief_exchange,low,,,,"Two of them on the road, well-dressed by southern standards, moving north for trade. They are politely formal — experienced with the suspicion their appearance generates in the north.",They are merchants out of Linhir heading for Bree. They have made this run four times and know the roads well. They will trade information freely because information is the currency of safe travel far from home.,They are more useful than they appear. The suspicion they have learned to manage has made them observant.,Trades road news. Gets a detailed account of the southern road.,news_and_rumor
1e67e79a-f67d-4fbd-a4c7-97c75c86d944,1c5bd70e-4d0a-4572-850c-cd2deb200b57,humans,brief_exchange,mid,,,,"A lone southerner at a junction, studying both options. He has been standing there long enough that he has an opinion about the traveller's direction.",He came up the Gondorian coast and has been hearing the same rumour for two weeks — something about the northern road that nobody will say precisely. He wants to know if the traveller has heard the same rumour and what exactly it says.,He will share everything he knows about the southern road in exchange. He is genuinely trying to get home safely and this is the best information-exchange available.,Gives him the northern rumour as he heard it. Gets the southern picture in return.,news_and_rumor
83829eb6-599b-41c4-bfa2-04da8025498d,1c5bd70e-4d0a-4572-850c-cd2deb200b57,humans,brief_exchange,high,,,,"A group of three moving south in a hurry, clearly done with whatever brought them north.","One of them glances at the traveller and then looks away fast — not guilty, scared. They have seen something on the road north of here and they are not going to describe it to a stranger. They are just leaving.",The speed of their departure is its own description.,Notes the direction they came from. Continues north.,suspicion_of_strangers
12289254-ea74-4e0a-a781-500f913a1b06,8c9a346b-5236-4af7-bb9e-14b4c2f51a87,humans,observed_activity,low,,northman,,"A small party of riders crossing the road ahead — moving east at an easy canter, not in formation.","Four of them, well-armed, moving between camps. They register the traveller on the road below and one of them raises a hand — not a greeting exactly, an acknowledgment. They continue without slowing.",They are on their own land doing their own business. The traveller is a small fact in a large landscape.,Returns the acknowledgment. Continues.,news_and_rumor
3c266dd6-8403-4b76-bc7d-bb3c49a20c2b,8c9a346b-5236-4af7-bb9e-14b4c2f51a87,humans,brief_exchange,mid,,northman,,One of them has separated from a larger group and ridden to the road to speak. He does not dismount.,He wants to know where the traveller has come from and whether they saw anything unusual on the road from the west. He asks this in Westron with a Rohirric accent and the directness of someone who considers it a waste of time to build up to the question.,He is doing a job. The question is legitimate. He expects a direct answer.,"Gives him the western road conditions directly. He nods, thanks them in Rohirric, and rides back.",where_are_you_bound
186bc13e-db8e-4e42-bc10-f1d0c435f1ea,8c9a346b-5236-4af7-bb9e-14b4c2f51a87,humans,confronts,high,,northman,,"A full éored on the road ahead — thirty riders blocking it completely, watching the approach.",The captain rides forward alone. He says the road is closed by order of the Marshal until further notice. He says it with the calm of someone who has said it many times today.,This is not a patrol check. This is a military closure. Something significant has happened on this road.,Asks when the closure will lift. The captain does not know.,suspicion_of_strangers
0bfe858a-a1c1-46ab-910f-a56bdf3bee02,8107fb85-1a8a-4d93-8ee6-800cf52f09ca,humans,observed_activity,low,,northman,,"Two of them in the trees above the trail, moving silently parallel to the road. They are not hiding — just at home in the canopy.","They are checking something in the upper branches — a nest, a mark, something they maintain. They have noted the traveller on the road below without making it obvious.",They decide the traveller is not a problem and continue their work.,Continues without looking up.,news_and_rumor
a5a2ddee-368a-4cf2-b18a-48fa053f9c02,8107fb85-1a8a-4d93-8ee6-800cf52f09ca,humans,brief_exchange,mid,,northman,,"A woodman at the forest edge, sharpening a tool. He looks up when the traveller approaches and does not stop sharpening.",Something has been coming out of the deep forest at night — not the usual things. He has been setting marks and finding them disturbed in ways that do not match any animal he knows. He mentions this because the traveller is going into the forest and he would want to know.,He is not going into the deep forest himself right now. He is saying this without embarrassment.,Asks what direction the disturbances are coming from.,news_and_rumor
