id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
71dcd786-8c49-4a32-beaf-fbceb4f884ed,Zurkuvi,zurkuvi,reptiles,day,encounter,,"The Zurku (Ap. ""Trail lizard""; pl. ""Zurkuvi"") is found throughout Harad, particularly in the south. It is related to the Gorbet of northwestern Endor (Gorbets are especially well known in Dunland). A dull yellow color with black and red stripes on its head and neck, the Zurku is a colorful creature; it has a bright orange, arrow-shaped patch on its back. It typically grows to a length of 12"" and can be found in the summer months. The lizard has no natural enemies because it tastes terrible and secretes a mild nerve toxin from its skin; the poison is absorbed through the skin and paralyzes victims for 10-20 minutes (it numbs the limbs of larger attackers for only awhile, but for most animals is an effective deterrent). What is notable about this relatively harmless lizard is its reputation as a pathfinder: it is believed by most Haradrim that if they are lost and follow a Zurku, it will lead them to a trail or road. This legend is shared by the Dunlendings and appears to have originated among the ancient Southrons during the early Second Age. There may be some truth to this belief, since the Zurku apparently understands that where there are trails there are beasts (and beast-droppings), and where there are beasts there are flies.","A small, vividly-marked lizard of Harad — dull yellow with a black-and-red striped head and an orange arrow-shape on its back, about a foot long. It has no natural predators because it tastes vile and oozes a mild nerve-toxin from its skin that paralyses for a time. Toward travellers: not aggressive, but handling one risks a numbing paralysis from its skin.",,,2026-06-15T22:25:44.988Z
720a4236-4411-48f6-bc40-9b9981370990,Tinkers and travellers,tinkers_and_travellers,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Tinkers and peddlers move from steading to steading along hardpacked and paved roads, doing odd jobs, selling goods and carrying news and gossip. They are described as friendly and talkative, equal in information value to merchants and often more approachable, shaping the social fabric of the hills.[file:179]","Tinkers and peddlers who move steading to steading along the roads, doing odd jobs, selling small goods and carrying news and gossip. Toward travellers: friendly and talkative, a ready source of local news and rumour, and welcome company on the road.",,{roads},2026-06-17T04:58:58.653Z
72df59f3-75b5-4111-94ce-c77362c6b450,Fisherfolk,fisherman_river_folk,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Folk who live by the water — netting fish in river and lake, gathering shellfish and shrimp along the shores, and poling boats through the shallows. Weathered and close-knit, they keep to their own stretch of bank or coast and read the water better than any map.","Folk who live by the water — netting fish, gathering shellfish along the shores, poling boats through the shallows — weathered, close-knit, and reading the water better than any map. Toward travellers: settled waterside folk, helpful for passage and food, keeping to their own stretch of bank or coast.",,{water},2026-06-10T19:23:21.764Z
733fa183-e002-44ce-81a7-05c5e6877080,Nut Groves,nut_groves,resources,day,encounter,,"Groves and wild stands harvested for nuts — beech-mast, hazel and walnut — gathered in autumn for food, oil and trade. The mast also fattens the pigs turned loose to forage in the woods.","Groves and wild stands harvested for nuts — beech-mast, hazel and walnut — gathered in autumn for food, oil and trade, the mast also fattening the pigs loosed to forage. Toward travellers: a welcome source of food in season, and a sign of woods worked by nearby folk.",,,2026-06-20T08:14:26.499Z
73ea3ac8-0f45-461a-8281-b50af3ea92f0,Skeletons,skeletons,undead,nocturnal,encounter,,"Skeletons are similar to Ghouls, except that they have been picked clean of all flesh. Somehow their bleached bones hang together, animated by evil forces. While not as inherently disgusting as Ghouls, the sight of an animated Skeleton bearing weapons is still terrifying. The common Skeleton attacks alter the manner of a Ghoul, rushing headlong at its foe and using i t s teeth and claws. Skeleton Lords often bear the weapons that were buried w i t h them and can utilize simple magical items. Having no organs or blood. Skeletons are not affected by bleeding criticals, and all Puncture criticals become Crushes.","Animated bare bones, flesh long gone, held together by evil power — they rush at the living with teeth and claws, and their lords still bear grave-weapons and simple magic; they feel no pain or bleeding. Toward travellers: a terrifying, relentless attacker, unsettling but mindless.",,,2026-06-15T22:25:44.988Z
751f17dc-90ee-43bd-9ef3-da811565b985,Date palms,date_palms,trees,all-day,encounter,,"Date palms grow along the warm southern coasts of Gondor and in sheltered river-mouth oases. In Lamedon and the Ethir Anduin their tall, feather-fronded crowns mark irrigated gardens and estate orchards, providing sweet fruit, shade and fibre.","Tall, feather-crowned palms of the warm southern coasts and river-mouth oases, marking irrigated gardens and orchards in Lamedon and the Ethir Anduin and giving sweet fruit, shade and fibre. Toward travellers: harmless; a welcome source of food and shade in warm country.",,"{water,desert}",2026-06-16T07:06:26.925Z
75772661-0e31-4fbe-bce5-f788bea6ba78,Grain Fields,grain_fields,resources,day,encounter,,"Tilled fields of wheat, barley, rye and oats that feed the settled folk. In season the land is a patchwork of green and gold dotted with farmsteads and granaries — and a tempting target for raiders once the harvest is in.","Tilled fields of wheat, barley, rye and oats — a patchwork of green and gold dotted with farmsteads and granaries in season. Toward travellers: a sign of settled, fed country, and once the harvest is in, a tempting target for raiders.",,,2026-06-20T08:14:26.499Z
75c7df54-5d7b-4aa4-bf95-09532c2374ff,Hunting Bats,hunting_bats,flying_animals,nocturnal,encounter,,"A large, carnivorous bat of the White Mountains, Hunting Bats are attracted to the smell of blood. They will pounce upon a bleeding victim, tearing flesh from bone with their small, razor-sharp teeth. In addition, they are notorious carriers of disease. Hunting Bats usually dwell near the entrance of a cave (on the inside, of course), but they can also be found in the crevices of cliffs and in abandoned buildings.","A large carnivorous bat of the White Mountains, drawn to the smell of blood — it pounces on a bleeding victim and tears flesh with razor teeth, and spreads disease; it haunts cave-mouths, cliffs and ruins. Toward travellers: dangerous to the wounded, swarming onto anything that bleeds in its haunts.",,"{mountains,cave}",2026-06-15T22:25:44.988Z
75d5ce94-fdb1-4b85-8c09-42be2111e4b1,Black Lizards,black_lizards,reptiles,day,encounter,,"Dark-scaled lizards of rocky, broken country, basking by day and sheltering in crevices. Most are harmless hunters of insects, though larger kinds will take small prey.","Dark-scaled lizards of rocky, broken country, basking by day and sheltering in crevices — most harmless insect-hunters, though larger kinds take small prey. Toward travellers: harmless to people, a sign of dry, stony ground.",,,2026-06-10T19:23:21.741Z
765a8798-5d92-491f-9817-86762245cf9b,Rain-Drakes,rain_drakes,drakes,all-day,encounter,,"Rain-drakes (Q. ""Aelinileki"") are relatives of the true Water-drakes that dwell in fresh water, spending much time in shallows and building lairs near it.","Freshwater kin of the water-drakes, dwelling in shallows and lakes and lairing near water. Toward travellers: a dangerous water-dragon of rivers and meres.",,"{marsh,forest}",2026-06-16T02:15:02.175Z
767ba610-a31d-4cd7-9ff4-bdb224b679d8,Elves of Mithlond,elves_of_mithlond,elves,all-day,encounter,aa6753b4-ba46-47b2-88cc-3e0d23036707,"High Elves of Cirdan's haven who keep watch over the Elostirion tower and the western road, and crew the grey ships — the Sunset-rounders that bear the Eldar from the Grey Havens into the Undying West.","The High Elves of Círdan's Grey Havens, who keep the western tower and road and crew the grey ships that bear the Eldar over Sea into the West. Toward travellers: ancient, serene and bittersweet sea-elves; courteous but remote, their faces ever turned toward the West.",,{water},2026-06-17T04:58:58.653Z
76b67120-b87d-4d92-9782-df3d709041a1,Elven Loremaster,elven_loremaster,elves,all-day,encounter,,"A wandering Elven sage — keeper of histories, songs and ancient craft — journeying between libraries, ruins and the houses of the Wise. Met on the road or at a hearth, a loremaster trades knowledge freely with the courteous and remembers Ages that Men have wholly forgotten.","A wandering Elven sage — keeper of histories, songs and ancient craft — journeying between libraries, ruins and the houses of the Wise, who remembers Ages Men have wholly forgotten. Toward travellers: gracious and generous with knowledge to the courteous, a priceless source of lore and counsel.",,,2026-06-10T19:23:21.757Z
7742088a-7c6d-46a5-8b8c-dbdec371056c,Slow-Fangs,slow_fangs,amphibians,all-day,encounter,,"The Slow-fang is one of the most dangerous and dominant creatures in the rain forests of southern Endor. Large (9' long) and exceptionally strong, it lives in trees and hunts large mammals and smaller reptiles. Its body coloration varies with the surface it happens to cross, although it is usually brownish and has mottled green stripes. They have friction pads on their feet and specialized scales that enable them to stick to vertical surfaces for indefinite periods, making them naturally agile tree-climbers; this impairs their movement on the jungle floor, where they are awkward runners. Endowed with a strong, 6' long prehensile tongue that acts like a whip or bola, they can strike a foe quickly. Then they bite the immobilized victim with a pair of 7"" fangs, injecting a mild (2nd lvl) muscle poison; this disables the prey long enough for the Slow-fang to slowly discard any inedible trappings (e.g., clothing) before swallowing the meal in one long gulp.","A huge (nine-foot) tree-dwelling predator of southern rainforest, immensely strong and colour-shifting to match its surroundings, with friction-padded feet that let it cling to any vertical surface — a deadly, agile climber that hunts large mammals. Toward travellers: a dominant ambush hunter of the canopy, lethal and very hard to see.",,"{forest,marsh}",2026-06-16T02:15:02.165Z
77a0a020-13cf-4099-9891-8a600f31028f,Beech,beech,trees,day,encounter,,"Beeches are smooth-barked hardwoods with dense, high canopies and a carpet of leaf-litter beneath. In southern Gondor they linger in upland groves and ravines, marking older, cooler forest pockets amid cleared farmland.","Smooth-barked hardwoods with dense high canopies over a carpet of leaf-litter, lingering in upland groves and ravines of southern Gondor amid cleared farmland — a mark of older, cooler forest. Toward travellers: harmless; pleasant shade and a sign of remnant old woodland.",,"{forest,hills}",2026-06-16T07:06:26.921Z
78f9f190-a4cf-4df5-abab-4f9a9d708ee4,Chap-beech,chap-beech,trees,day,encounter,,"Companion beech-like trees with smooth trunks and tight crowns that interweave with furry oaks. Together they form the shadowed, foggy forest typical of the southern eaves of Mirkwood.","Smooth-trunked, beech-like trees with tight crowns that interweave with the furry oaks to form the shadowed, fog-bound forest of Mirkwood's southern eaves. Toward travellers: harmless, but part of what makes that forest dim, tangled and disorienting.",,{forest},2026-06-16T07:06:26.820Z
78fc0517-5397-4e48-9607-8e51b24026f3,Wild Goats,wild_goats,herbivores,all-day,encounter,,"Essentially descendants of various escaped domestic varieties, the Wild Goats have dirty, shaggy coats and short, black horns. They range all over Middle-earth. Their small, sharp hooves make them agile climbers, and they can swim remarkably well; however, they restrict the beasts' movements in the boglands, where wide feet provide stability in the muck.","Shaggy, black-horned goats descended from escaped domestic stock, ranging all over Middle-earth — nimble climbers and strong swimmers, though slowed in boggy ground. Toward travellers: harmless; a sign of rough, broken country.",,"{marsh,forest}",2026-06-15T22:25:44.988Z
796a2ada-361c-4725-b81b-94dba86ce2b2,Rohirrim Messengers,rohirrim_messengers,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"Anórien's Great West Road is heavily used by Gondorian messengers and troops, and during the War of the Ring the Rohirrim ride through its northern strip on their way to Minas Tirith; Tolkien explicitly describes the beacon fires behind Anórien and the riders answering them.[web:234][web:235] The region's population therefore includes transient military columns and supply trains on top of the resident peasantry.","Riders and military columns of Rohan and Gondor moving along the Great West Road — couriers, troops and supply trains, especially in time of war. Toward travellers: purposeful and in haste; no threat to honest folk, but they will question strangers near the war-roads.",,"{roads,plains}",2026-06-17T04:58:58.653Z
7abab433-c73e-457f-8ce7-fc4036ab9fa2,Red Jaws,red_jaws,water_creatures,all-day,encounter,,"Ugly, scaleless cavern fish especially common in Moria, with eyes set on top of its head and gaping shark-like jaws of up to seven rows of teeth (harmless to Dwarves). Colorless save for a bright red jaw and luminescent fins that flick brilliantly in dark water; it swallows a dog or goat whole or devours a Dwarf's leg in seconds.","An ugly, scaleless cavern-fish common in Moria — eyes set atop its head and gaping shark-like jaws of many rows of teeth, colourless but for a bright red jaw and luminous flicking fins; it can swallow a goat whole or take off a leg in seconds. Toward travellers: a lethal lurker of dark underground water, where a single bite can maim or kill.",,"{water,cave}",2026-06-15T22:25:44.988Z
7ae27a7a-e115-46d9-a09a-a66b866fb5f2,Angusaiweli,angusaiweli,other_animals,all-day,encounter,,"Found virtually anywhere in Middle-earth, save in the coldest climes, the Angusaiwë (Q. ""Iron Unbirds""; pl. ""Angusaiwéli"") is the most resilient, advanced, and common of the larger Rávatsar. This is due to the fact that they are, unlike any other reptile or amphibian, warm-blooded. The Angusaiwéli constitute a unique branch of the Rávatsar and are closely related to flightless birds; thus their name. There are nine species: those that run on four legs (three species), those that run on two legs (five species), and those that hop (one species). All are deep grey or black with bright red eyes. The two-legged species walk upright using their tails for balance and can travel over rugged terrain at speeds exceeding 35 miles an hour. Poisonous carnivores, Unbirds hunt lizards, frogs, birds, large insects, and small mammals, swallowing smaller prey whole. Against larger foes they bare hollow, needle-like fangs and inject a potent (3rd lvl) venom that immobilizes (1-100 rds with RR failure 01-65) or kills (1-10 rds with RR failure 66+). Aside from their speed, they rely on cunning and horny body armor, with a ridge of pointed scales and scales as tough as iron.","""Iron Unbirds"" — unique warm-blooded reptiles akin to flightless birds, found almost everywhere but the coldest lands; deep grey or black with bright red eyes, in kinds that run on four legs, run on two, or hop. Toward travellers: a strange, hardy beast of the wilds; most are no great threat, though their oddness unsettles.",,,2026-06-10T19:23:21.730Z
7bae0d03-f6ac-4edc-a09a-7707688edeeb,Grape-leaf magnolia,grape-leaf_magnolia,plants,all-day,encounter,,"A broadleaf evergreen with large, holly-like leaves and downward-hanging blood-red flowers. Its nectar yields a dark red honey that can be mildly intoxicating, prized by the Beijabar for brewing magnolia mead.","A broadleaf evergreen with holly-like leaves and hanging blood-red flowers, whose nectar makes a dark, mildly intoxicating red honey prized by the Beijabar for mead. Toward travellers: harmless; a source of fine honey and a sign of bee-keeping folk nearby.",,{forest},2026-06-16T07:06:26.824Z
7c4c4e62-39dd-47dc-89ba-536cbc0894a6,Aurych,aurych,herbivores,day,encounter,,"The Auroch (pl. ""Aurych"") is a domesticated breed of the wild cattle or Kine that roam Rhovanion (Wilderland). They vary in color, but most have medium length, dark brown fur on their bodies, and shorter, whiter fur on their legs and foreheads. Males have larger, curving, conical horns. Like all Kine, Aurych migrate with the seasons and tend to wander wide areas whenever breeding.","Domesticated cattle of the Wilderland — dark-brown bodied with paler legs and brows, the bulls bearing large curving horns; they migrate with the seasons and roam widely. Toward travellers: ordinary herd-cattle, harmless unless a bull is provoked.",,,2026-06-15T22:25:44.988Z
7cbdc113-2f0e-4d2b-88c2-c10f272abd2c,Nethairin Erdyr,nethairin_erdyr,reptiles,day,encounter,,"The Nethairin Erdyr (sing. ""Nathair Ardor"") live in burrows beneath rocks or within caverns and favor highland locales or the cool wastelands of the North. While very similar in coloration to the Nathair of the Plains, the Nathair Ardor attains a length of only 2-3 feet. It angers easily and will defend itself viciously. Its poison is similar to that of the common Nathair, however it is weaker (5th lvl) and takes longer (6 vs 2 minutes) to affect the victim.","A smaller highland cousin of the plains snake (2-3 feet), denning under rocks and in caves of cold uplands and northern wastes; easily angered and quick to bite, with a venom weaker and slower-acting than its lowland kin's. Toward travellers: a venomous hazard among highland rocks, defending itself viciously.",,"{desert,plains,cave}",2026-06-15T22:25:44.988Z
7d525a02-577b-4da8-9561-bb5ec4281f7b,Carefree mustard,carefree_mustard,plants,all-day,encounter,,"A hardy yellow-flowering herb of fields and river-banks whose seeds and leaves are used in poultices and teas to ease fevers, clear the chest and restore appetite. Common in the Anduin vales and Talath Harroch farmsteads.","A hardy yellow-flowering herb of fields and river-banks, its seeds and leaves used in poultices and teas to ease fevers, clear the chest and restore appetite; common in the Anduin vales and farmlands. Toward travellers: harmless and useful, a familiar healing herb of settled country.",,"{plains,water,roads}",2026-06-16T07:06:26.932Z
7d6a588f-0e78-4693-be5a-7cce57cf64fd,Astabanhéli,astabanh_li,herbivores,all-day,encounter,,"The Astabanhe or Giant Pronghorn is an antelope-like creature found mainly in the Pinnath Ceren (S. ""Red Fells"") and the Girithlin highlands of Eriador. They stand about 4' tall and are dull yellow in color. While renowned for their loud white rump, their short black horns give the Astabanhéli their name. Pronghorns travel in small herds (10-100) and are inquisitive, but they are quick to flee. Movements of their white tail fur signal danger when there is danger or when they have taken to flight. They can travel at speeds of up to forty miles per hour and can swim quite well.","A giant pronghorn antelope of the Eriadoran highlands — about four feet tall, dull yellow with short black horns and a conspicuous white rump — travelling in inquisitive but skittish herds and bolting at great speed when alarmed. Toward travellers: harmless; a swift, wary grazer that flashes its white tail and flees.",,{plains},2026-06-16T02:15:02.166Z
7f9147be-e0af-45b7-ae02-8cbfc982642a,Kingfishers,kingfishers,flying_animals,day,encounter,,"The smallest of Endor's fisherfowl, the Kingfisher is also the most attractive. It has a large, silvery bill and silver, blue, orange and white feathers. The Kingfisher's riverbank home belies its beauty, though, for it is little more than a dirty hole full of old fish bones and rotting mess. Besides fish, the Kingfisher preys on insects, centipedes, and small lizards and amphibians.","The smallest of the fishing-birds and the most beautiful — a jewel of silver, blue, orange and white perched by the water, diving for fish, insects and small lizards; its riverbank nest, though, is a foul hole of bones and rot. Toward travellers: harmless, a bright flash of colour along any river.",,"{forest,water}",2026-06-16T02:15:02.160Z
80c9b92f-fcd0-43f0-9c8c-d8138e6efe22,Nímaeargyrth,n_maeargyrth,water_animals,all-day,encounter,,"Elves call the deadliest of Endor's Sharks Nímaeargurth: ""White Seadeath"" (pl. ""Nímaeargyrth""). Typically large (15+ feet) and always hungry, these unsleeping killers hunt virtually anything that has flesh that they can tear apart and eat. Even wounded Whales have felt the wrath of these white (underparts) and grey (overparts) denizens of the sea. The Nímaeargurth's long, pointed snout is equipped with nine rows of flat, triangular teeth. Those of the outermost row are six to eight inches long. When broken off, the teeth are replaced by those of the next row, enabling the Shark to replenish its saw-like weaponry. Like all Sharks, the Nímaeargurth is a cartilage-skeletoned fish. It bears live young, usually in litters of 7-9 Sharklings.","The deadliest sharks of the seas — ""White Sea-death"" to the Elves — large (fifteen feet and more), tireless and always hungry, tearing apart anything with flesh, even wounded whales, with rows of replaceable triangular teeth. Toward travellers: a lethal hunter of any open or coastal water; nothing afloat or swimming is safe near it.",,{ocean},2026-06-16T02:15:02.163Z
8107fb85-1a8a-4d93-8ee6-800cf52f09ca,Woodmen,woodmen,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"The Woodmen are Northmen who have long lived in Mirkwood, the great forest in Rhovanion. They are a loose tribe of hunter/gatherers who live in or below the trees as extended families, bands, or clans. Physical Character: Average to stocky, with strong but angular features and large amounts of facial hair. Fair skin with reddish highlights. They have blond hair and blue or green eyes. Average endurance. Men average 6'1"", women 5'5"". Lifespan: 45-85 years. They can climb and move along tree limbs exceedingly well: +20 to Climbing and Acrobatics maneuvers. +10 to Foraging maneuvers. They wear crude woolen tunics and short pants with leggings. Most favor coats, cloaks, and fur hats. They are an independent lot who have no formal political structure. Living off the gifts of the forest, they reside in small, close groups secluded from other races. They interact with few other than the Beornings and Silvan Elves. Woodmen hate Orcs, Wargs, Trolls, and Giant Spiders.","Northmen who dwell in and beneath the trees of Mirkwood as loose clans of hunters and gatherers — fair, strong and bearded, and expert climbers at home in the branches. Toward travellers: self-reliant forest folk, wary of strangers but fair to those who respect the woods, and foes of the forest's evils.",,{forest},2026-06-16T02:28:26.543Z
811a8823-2b50-4b2c-8a99-8414b6283c06,Common Men,common_men,humans,all-day,group,,"A broad label for the Common Men of Eriador and Gondor: the rural and urban folk of mixed stock who make up the bulk of the ordinary population, including farmers, herders, townsfolk, traders and the rootless roles of road and frontier. They are not a single lineage but the everyday people among whom the older Edain, Dunedain and Dunnish bloodlines have long mingled.","The ordinary folk of the settled lands — farmers, herders, townspeople, traders and drifters of mixed ancestry who make up most of the population. No single people, but the everyday humanity of road and field. Toward travellers: reactions range from open hospitality to wary suspicion with the times and the place.",,,2026-06-17T07:54:59.319Z
8120e7df-a6ef-4fc4-8f57-b7d357d07eff,Herb-lands,herb_lands,resources,day,encounter,,"Meadows, woods and tended gardens worked for herbs — for medicine, cooking, dye and craft. Herb-wives know the right seasons and places, and healing simples from such lands are valued far beyond the region.","Meadows, woods and tended gardens worked for herbs — for medicine, cooking, dye and craft — whose healing simples are valued far beyond the region. Toward travellers: a source of remedies and food for those who know the plants, and a sign of herb-wise folk nearby.",,,2026-06-20T08:14:26.499Z
81ea8b83-60e9-45cd-a39e-0c6458e33afe,Uvag-Aak,uvag_aak,carnivores,all-day,encounter,,"Blood-drinking apes of the Tanturak jungle of the Mumakan in southernmost Endor, who defeated the Men and Elves that once sought to settle the region. Intensely territorial, they will not leave their jungle unless food becomes scarce; blood is their primary and preferred nutrition, though they eat flesh in lean times. Fiercely protective of their own, they exact horrible vengeance on any who kill one of their kind, leaving the blood-drained corpses of their victims where other would-be exterminators are sure to see them.","Blood-drinking apes of a far-southern jungle who once destroyed the Men and Elves that tried to settle there — fiercely territorial, living chiefly on blood, and taking horrible vengeance on any who kill one of their own, leaving drained corpses on display. Toward travellers: a deadly, vengeful jungle-dweller; to enter their forest or harm one is to invite slaughter.",,"{mountains,plains}",2026-06-16T02:15:02.174Z
836d92d0-4b45-48dc-b50c-c1b6e12d07f4,North Bears,north_bears,carnivores,all-day,encounter,,"Huge, pale-grey or white bears (Q. Megliformen) found around the Ice Bay of Forochel. Usually solitary, with an excellent sense of smell and superb swimming, they subsist mainly on seal and fish and range across well-defined coastal territories of about a hundred square miles, smelling intruders up to two miles off. In the brief northern summer they wander beyond their range to find a mate and gorge on roots and berries.","Huge pale-grey or white bears of the icy northern bay — solitary, superb swimmers with a keen nose that scents intruders from miles off, living mostly on seal and fish across wide coastal territories. Toward travellers: avoid people, but immense and dangerous if met — and they know you are coming long before you see them.",,{desert},2026-06-15T22:25:44.988Z
84b17a11-a461-4c36-bfbf-15cc779b48ff,Carnantor,carnantor,water_animals,day,encounter,,"Huge ocean-dwelling Eels, the Carnantor (Q. ""Red Maws""; sing. ""Carnanto"") are among the most dangerous of water beasts. They reside in the reefs in the eastern portions of the South Sea (S. ""Haragaer"") and the southern reaches of the East Sea (Q. ""Romenear""), favoring the ample shelter, rich food sources, and warm waters off Endor southeastern coast. These seemingly ever-hungry denizens of the undersea shelf subsist on sharks and other large fish, battling Kraken, Whales, and Fell Turtles for control of the waters. Carnantor are particularly dominant and dangerous in the spring, when the Eels return to their spawning grounds off the coasts of Waw, Cevra, Arth, and Vulm Shryac, crowding the reefs and feeding and mating in an awe-inspiring frenzy. The male is up to 12 feet long, while the female reaches lengths of 45 feet.","Huge ocean eels of warm southern reefs — among the most dangerous of sea-beasts, ever-hungry, preying on sharks and battling kraken and whales for the deep waters, fiercest in spring. Toward travellers: a grave peril to any boat or swimmer in their reef-waters.",,{water},2026-06-15T22:25:44.988Z
85d071e3-de44-4d3f-b1de-8e3b0134fd7d,Wandering Company,wandering_company,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"A band of folk travelling the roads together — players, pilgrims, displaced families or companions on a long road, sharing fire and protection in numbers. Their fortunes and friendliness vary, but a company on the move always carries news from afar.","A band of folk travelling the roads together — players, pilgrims, displaced families or companions on a long road — sharing fire and the safety of numbers. Toward travellers: friendliness and fortunes vary, but a company on the move always carries news from afar and welcomes company on a lonely stretch.",,{roads},2026-06-10T19:23:21.814Z
85d912a4-364f-41ee-9b30-a46bc252bdb0,Red Foxes Of Calenardhon,red_foxes_of_calenardhon,carnivores,all-day,encounter,,"Unlike the common variety, the Red Fox of Calenardhon has truly red rather than rust-coloured fur, making it a prized fur target. Fortunately it is also cleverer than the average fox, wily about avoiding Men and traps, and rarely stumbles into death, so it must be actively hunted. A canny thief, it steals hens, rabbits and small bright objects, and unlike most carnivores enjoys some colour vision.","A truly red-furred, prized fox of the Rohan plains — cleverer than the common kind, wily about Men and traps, a canny thief of hens, rabbits and small bright things, and (rare among beasts) able to see some colour. Toward travellers: harmless and elusive, a sly raider of coops rather than any danger.",,,2026-06-15T22:25:44.988Z
86f9459d-9806-4352-83c4-fa22d17ea479,Demon Whales,demon_whales,water_creatures,all-day,encounter,,"Huge carnivorous white or grey creatures of the Ice Bay of Forochel, with five-inch steel-tearing teeth that can swallow a man whole (survival in the acidic stomach being unlikely). They often shatter whale-boats or overturn larger vessels.","Huge carnivorous whales of the icy northern bay, white or grey, with five-inch teeth that shear steel and jaws that can swallow a man whole; they shatter boats and overturn ships. Toward travellers: catastrophic to any vessel — a leviathan that wrecks ships and devours the crew.",,"{marsh,water}",2026-06-15T22:25:44.988Z
8741e1af-9707-4854-9c10-99b822793ec8,Sand Devils,sand_devils,undead,nocturnal,encounter,,"Tortured spirits of Men who died in desert sandstorms, lingering as whirlwind-like beings that roam the open wastes searching for victims, whom they envelop within their swirling form.","The tortured spirits of men lost in desert sandstorms, lingering as whirlwind-like beings that roam the wastes hunting victims to engulf within their swirling form. Toward travellers: a deadly haunt of the open desert — a living sandstorm that seeks out and smothers the lone wanderer.",,"{desert,water}",2026-06-15T22:25:44.988Z
883229d7-fd42-4a2d-ad82-bcd8bf49e63a,Nimfiara,nimfiara,herbivores,all-day,encounter,,"Larger and rarer than Elk, the Nimfiara (S./Du. ""White Hart"") is the strongest and most imposing breed of Deer found in northwestern Middle-earth. Reputedly mystical creatures, they range in the ancient woodlands of Rhovanion, Gondor, Calenardhon, and Eriador, and are found deep within the Old Forest and the Dark Wood, and a few have been spotted in Fangorn. The Nimfiara's lustrous silver pelt is prized for fine garments, so it is hunted and trapped by woodsmen. Worse, its horns are said to produce a potion which retards aging. Thus, the beast's value threatens its survival and, aside from the inaccessibility of their habitat, the Nimfiara has few defenses against extinction. They are, however, very wily, and they will put up a good fight when cornered.","A rare, magnificent white hart — the largest and most imposing deer of the northwest, with a lustrous silver pelt, haunting ancient forests like the Old Forest and Fangorn. Reputed to be mystical; hunted for its prized pelt and for horns said to brew an age-slowing potion. Toward travellers: shy and elusive, a near-mythical glimpse rather than any threat.",,{forest},2026-06-16T02:15:02.169Z
8852dcb8-6544-499a-99e4-7263bd285069,Ground Bees,ground_bees,insects,day,encounter,,"Striped with bright yellow and black like their distant cousins the yellowjackets, but fuzzy like any true bee, Ground Bees make their nests in abandoned burrows previously belonging to such creatures as Rabbits, Ground Squirrels, and Culcarnix. They are social insects who present a hazard because of their numbers and astounding coordination. Worse, their carefully hidden nests are hard (-20) to spot; when any unfortunate being steps in or near the nest, the Ground Bees, warned by the vibrations, swarm out and mob the unlucky intruder. Multiple stings can cause temporary weakness and even paralysis. Like other Bees, Ground Bees produce honey, but their underground location makes the prospect of stunning the Bees with smoke and harvesting the honey rather unattractive, so any Ground Bees that have made their nests far from Bear-infested regions (such as forests or hills) can hoard their treasure unmolested.","Yellow-and-black striped but furry like true bees, nesting in abandoned burrows; social insects whose well-hidden nests are hard to spot, and when one is disturbed the swarm boils out to mob the intruder. Toward travellers: a hidden hazard underfoot — a careless step can bring a storm of stings.",,,2026-06-15T22:25:44.988Z
893a7928-7706-40c1-8a67-e10881ea713c,White Foxes,white_foxes,other_animals,all-day,encounter,,"Found throughout the temperate highlands and northern plains of Middle-earth, the White Fox is especially famous in Calenardhon (Rohan), where it is rare and prized as a hunting foe by Gondorian frontiersmen and Rohir lords. It is only white in winter; its dense pelt is normally bright silvery grey and, like the Grass Cat, picks up grass pollen to look oddly light green, while black-tipped guard hairs keep even the winter coat from being truly white. It dens in shallow burrows and eats small mammals, ground birds and their eggs, and large insects such as grasshoppers.","A highland fox prized as quarry — silvery-grey most of the year and white only in winter (its summer coat even tinges faint green from grass pollen). Dens in shallow burrows, hunting small mammals, ground-birds, eggs and large insects. Toward travellers: harmless and elusive, a hunting foe more than any danger.",,{plains},2026-06-15T22:25:44.988Z
89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,Hobbit Wanderer,hobbit_wanderer,hobbits,all-day,encounter,,"A lone Hobbit far from home, an oddity among his kind driven by restlessness, exile or some half-mad errand of the sort that gets a Hobbit 'talked about.' Footsore and out of place yet surprisingly hardy, such wanderers turn up in the strangest corners of the world.","A lone hobbit far from home — an oddity among his kind, driven by restlessness, exile or some half-mad errand; footsore and out of place yet surprisingly hardy, turning up in the strangest corners of the world. Toward travellers: harmless and out of his depth, but good company and tougher than he looks.",,{roads},2026-06-10T19:23:21.776Z
