id,entity_id,entity_type,interaction_form,shadow_band,character_id,cultural_family,region_id,npc_attitude,concrete_content,tension,traveller_stance,topic,topic_prose_hint
7167d9b5-f681-40da-9f4f-fb45e44e3f9d,227f3bd4-75f2-42ce-890e-e03e816d45b3,humans,brief_exchange,mid,,dunadan_north,,"A Bree man on the road, heading south, in a hurry that he is trying not to show.",He left Bree this morning because something happened at the inn last night that he will not describe. He says only that there are men staying there who are asking the wrong questions and that Bree's hospitality does not require answering them.,He is a Bree-lander — he does not scare easily. He is scared.,Asks what kind of questions. Gets: who came through recently and which way they went.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
9e5a73ad-dacb-475c-83d8-a36a63120281,227f3bd4-75f2-42ce-890e-e03e816d45b3,humans,brief_exchange,high,,dunadan_north,,"A small group at the road's edge — not traveling, waiting. They let the traveller approach before speaking.",The East Road has been wrong for three days. People are going in and not coming out on the other side. No one has closed the road. No one has explained it. The Bree-landers are practical people: they are waiting until someone they trust confirms what is happening.,They are asking the traveller if they came from the east. The question is genuine and the fear behind it is genuine.,Tells them what the eastern road looked like. Watches them receive it.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
45218918-df59-43d0-bbcb-424d28ab380d,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,observed_activity,low,,dunlending,,"A bard at a clan gathering — protected by custom, moving freely between the fire-groups.","He is reciting genealogy and grievance — the two things Dunlending bards carry. The genealogy is for the clan hosting him. The grievance is about Rohan, and it is very specific: a name, a field, a season, a generation.","He has not acknowledged the traveller. The bard's protection is real but it applies to him, not to outsiders who wander into the recitation.",Stays at the edge of the firelight. Does not interrupt.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
eb173843-c7db-44b6-b10a-4683e393f0a0,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,brief_exchange,mid,,dunlending,,"On the road between clan-holds, travelling alone with the easy confidence of someone whose profession protects them.","He has just come from three clans and he carries news between them the way a bard carries news — embedded in verse, interpretable only by those who know the code. He offers a plain-Westron summary to the traveller: the northern clans are considering something the southern clans will not like.",He can tell he is talking to someone who is not Dunlending. He is deciding how much of the summary to give.,Asks what the something is.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
3e8deb6e-174d-4724-8154-d9155d6a070d,1f91f41e-b157-4d60-9f1b-584cf8ebc0bf,humans,brief_exchange,high,,dunlending,,"Stopped in the road, looking at the traveller directly. This is not normal bard behavior.","He says: you are not supposed to be on this road today. He says it as a statement of fact, as if he has already told someone else this and is confirming it to the traveller as a courtesy.",Someone told him the traveller would be on this road. He was asked to pass a message. The message is: turn around.,Asks who sent the message. He will not say. Asks what is ahead. He will not say that either.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
024cca5e-3a79-45fa-a9c9-32b7aebffc67,4c245196-06e2-4481-aa69-d7ad18429751,humans,brief_exchange,low,,dunlending,,"A woman at the edge of a settlement, gathering something from the hillside. She looks at the traveller with the unhurried assessment of someone who has been evaluating strangers her whole life.","She can see the traveller is not in good shape — road-fatigue, a minor wound, something she can name before being asked. She names it. She has something for it but it will cost a small service: carrying a message to the next settlement.","The offer is fair. She is testing whether the traveller is worth helping, and the test is this: do they take the offer seriously or dismiss it.",Takes the offer seriously.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
5d922ce5-d59f-4c9d-9529-1f79c14a4479,4c245196-06e2-4481-aa69-d7ad18429751,humans,brief_exchange,mid,,dunlending,,She is treating someone in a tent off the road. She comes out when the traveller passes.,"The person she is treating has the same wound that has been appearing on three people in the last month — all on the same road, all in the same section. She does not know what is making it. She describes it carefully, because she wants someone to carry the description further north.",She is not asking for help. She is sharing a pattern. She has done everything she can for the people in front of her. The pattern is for whoever can use it.,Listens to the description. Carries it.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
298dcbe9-75c1-4181-96e5-1c97dfcac560,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,observed_activity,low,,sindar,,"A sense of being watched from the trees, and then — when the traveller stops — the watcher steps into view.",She has been following the traveller for half a mile. She says so without apology. She was checking whether they were going to do anything worth noting.,"She has decided they are not. She tells them this, which is its own kind of assessment.",Accepts the verdict.,weighing_the_heart,"Have them probe courteously, measuring the traveller's purpose and heart before they give any trust."
a2c005ce-870d-4d1b-8d5c-1b654bf002c7,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,brief_exchange,mid,,sindar,,Steps out of a tree shadow onto the path. The traveller had no warning.,"Something has been crossing into the forest from the road at night for a week. Not orcs — wrong print, wrong smell. She has been watching the crossing-point and has not caught it. She wants to know if the traveller saw anything unusual on the road at night.",She is asking because she has run out of her own leads. This is unusual for a forest ranger.,Thinks back over the night road. Tells her what was unusual.,suspicion_of_strangers,
651fff04-f169-4d58-8188-9e7b0ebf0c89,02dcbc70-8105-43f4-bfd1-03c085bc4539,elves,brief_exchange,high,,sindar,,She has been tracking something and the track ends at the road — which means whatever it is used the road to conceal its prints.,"She asks directly whether the traveller has seen any other traveller on this road in the last day who seemed wrong — not threatening, just wrong. The way someone seems wrong when they are performing being ordinary.",Half-orcs. She is looking for a half-orc who used the road as cover.,Describes the mercenary from the wayhouse two days back. Watches her recognize it.,suspicion_of_strangers,
06a542aa-44cb-4709-a4e7-17364504cd60,57650ea6-8999-4bf1-acc9-b32b4e23230d,elves,observed_activity,low,,,,"A small company on an old road — three of them, moving with the unhurried ease of people who have walked this path for longer than it has been a road.","They acknowledge the traveller with the courteous brevity of those who have more important things to think about. One of them is studying something at the side of the road — a stone, or a mark on a stone.","They are not going to explain what they are looking at unless asked, and asking may get more answer than expected.",Continues past. Or stops and asks.,old_grief,"Have them bring up an age-old loss — a drowned realm, a kinsman long dead — as though it were last night."
c2f98ed8-3747-4f35-94f9-9e9402e55829,57650ea6-8999-4bf1-acc9-b32b4e23230d,elves,brief_exchange,mid,,,,One of them addresses the traveller directly while the others continue. He has been waiting for the right person to pass.,"He has found something disturbing on this road — a disruption in the old markers, the kind that were laid in the Second Age. He does not have enough context to understand what caused it. He wants to know if the traveller has noticed anything unusual on this stretch.",He is not afraid. He is thorough. Something is wrong here and he is collecting testimony.,Tells him what was unusual. He listens without interrupting.,what_stirs_in_the_dark,"Have them ask quietly about the growing shadow, and rumour of orcs, wolves and fouler things abroad."
be8f7c53-e71a-458a-b2f6-b1c6cf10498f,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,brief_exchange,low,,gondorian,,"A gate-check on the road into a fortified settlement. Formal, procedural, no hostility.","They want to know the traveller's destination and business. The sergeant records both. He offers, unprompted, that the road south is currently clear but the western fork has had reports of a broken bridge.",He is doing a job and doing it correctly. The information about the bridge is a professional courtesy.,Answers the questions directly. Notes the bridge.,where_are_you_bound,"Have them ask frankly but carefully who the traveller is, and where they are going, and why."
7f53ddb7-3b2f-4a64-8841-fdfcd3f4efcd,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,confronts,mid,,gondorian,,"A patrol on the road — not at a gate, in the open. They have been looking for someone.",The sergeant describes a traveller who matches the description in his orders and asks if the traveller has seen anyone matching that description. He reads the description off a written note. It is specific.,The description matches someone the traveller may or may not have seen. The sergeant does not know this.,Thinks through the recent road. Gives an honest answer.,where_are_you_bound,"Have them ask frankly but carefully who the traveller is, and where they are going, and why."
af2a2b22-574d-43aa-b9e8-5e249d5439fa,8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,humans,confronts,high,,gondorian,,A full patrol blocking the road at a junction. They have closed both directions.,The road ahead is under military restriction — the sergeant says this in the tone of someone who has been saying it for hours and expects it to be challenged. He will not say why.,Something has happened on the road ahead that Gondor does not want known yet. The restriction is new.,Asks how long the restriction will last. The sergeant genuinely does not know.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
550493da-b300-40de-adce-dcffca05f7d1,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,low,,,,A man splitting wood at a farmstead off the road. He stops when the traveller passes and calls out a greeting.,"He has a spare room if the traveller needs to stop — a real bed, a meal, a fire. The price is fair. He has been hosting road-travelers for twenty years and is good at it.",The offer is genuine. He likes the company and the news from outside.,Considers the offer. Accepts or continues.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
26d3f407-17b9-4ea8-bd4b-946907f5c565,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,mid,,,,Waving the traveller down from across a field.,"He needs help with something specific — a load that is too heavy for one person, a fence that needs a second pair of hands for an hour. He will pay in food and road information.",The help will take an hour. The road information is worth it.,Decides whether an hour is affordable.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
e3c95814-9d5e-42c5-a680-e37900fea59f,4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,humans,brief_exchange,high,,,,He comes to the road fence as the traveller passes and speaks quietly.,"Something has been coming to his animals at night — not taking them, scaring them. He has not been able to see it. He has three children and a farm and he has run out of options for explaining it. He asks if the traveller knows what leaves that kind of mark on a fence post.",The marks he describes match something specific. What it is depends on where the farm is.,Asks which direction the marks are on the post.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
53160f4d-4202-4ec5-845d-b1aacd176eef,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,low,,,,"A small group of traders, well-armed, clearly far from home. They are courteous in the specific way of people who have learned courtesy keeps them alive in foreign lands.","They are heading north to trade — spices, dyes, things the north does not produce. They have made this run before and know the roads. They want to know if the northern markets are still open; the last news they had was three months old.",They are asking in good faith. They know they are viewed with suspicion here and have chosen competence over charm as their approach.,Gives them the honest state of the northern markets.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
9e4c107e-051c-4e07-9125-178e38e2b8d8,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,mid,,,,"A soldier, not a trader — wrong equipment, wrong posture, too far north for his allegiance to be comfortable.",He speaks careful Westron and wants to know if there is a Gondorian garrison post within a day's travel. He asks this like a man who needs to turn himself in before someone else finds him.,He has crossed a line — either geographically or politically — and has decided his best option is the official one.,Tells him where the nearest garrison is. Does not ask what he did.,where_are_you_bound,"Have them ask frankly but carefully who the traveller is, and where they are going, and why."
d0769fe1-3b6d-442a-abf3-9832e0939de9,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,humans,brief_exchange,high,,,,"Moving fast in the other direction, not stopping. One of them looks at the traveller in a way that carries more information than a look should.",The look is a warning. It is not hostile — it is the look of someone who wants the traveller to know that what is ahead of them is something they are running from.,They are not going to stop and explain. They are running.,Notes what they are running from is north. Continues.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
141027f7-0e24-413d-bc03-09236c91eeb8,d23c16a2-86e0-4d46-821d-8002e6802f41,humans,brief_exchange,low,,gondorian,,"Ordinary settlement folk at the road's edge — not farmer exactly, not town exactly. The particular mix of the western Gondorian coast.","They are friendly in the easy way of people who are used to travelers. They offer water, tell the traveller about the road ahead (one ford that is tricky this time of year), and ask where they are coming from.",They want news from elsewhere. They will give road information freely in exchange.,Trades road news for road news.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
0e09289f-fe08-4a40-a274-de43f9cf8497,d23c16a2-86e0-4d46-821d-8002e6802f41,humans,brief_exchange,high,,gondorian,,"A family packing a cart — clearly leaving, clearly in a hurry, clearly not happy about it.","They are leaving their settlement because something happened three nights ago that they will not describe. The father says only: we are not the first to go. He says it looking at the road ahead, not at the traveller.",They are leaving in the same direction the traveller is going. That is its own information.,Asks how many families have left. He thinks. Then says: seven.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
c4ab7ca0-9789-4f72-88cd-6dd557e9d22b,e7963437-99f8-4831-9e59-27bfbd0ddbc6,humans,observed_activity,low,,gondorian,,"High on a ridge above the road — two of them, watching a herd of goats. They register the traveller below without particular interest.",Mountain people running their goats between summer and autumn pastures. They have been here every year of their lives and their parents before them. The traveller is a small event in a large rhythm.,They will ignore the traveller entirely unless addressed.,Continues without addressing them.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
faadaca2-67d3-4888-a6ba-b13e894bdb20,e7963437-99f8-4831-9e59-27bfbd0ddbc6,humans,brief_exchange,mid,,gondorian,,"One of them comes down from the ridge to the road — a long walk, done quickly. He wants something.",He wants the traveller to carry a message to the settlement at the valley bottom. The message is oral — he recites it twice to make sure it is memorized. It is about water rights and a dispute that has been going on for two seasons.,The message is important to him and he cannot go himself because the herd cannot be left. He is trusting a stranger with something that matters.,Memorizes the message. Agrees to deliver it.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
756abfb9-c9c2-49c5-a703-83aefe010ade,f71c45cf-b41f-451d-8581-6f9b199f71d3,trolls,confronts,low,,,,"Three of them around a fire on the road, arguing. They have not noticed the traveller.",The argument is about whether what they are cooking is better with the bones in or out. The level of disagreement is remarkable given the stakes. They are completely occupied.,Dawn is five hours away. The road goes around the fire on the right side if done quietly.,Does not step on anything. Goes around.,quarrel_among_themselves,
66548a9d-d032-42da-a216-bf8a716ce79d,f71c45cf-b41f-451d-8581-6f9b199f71d3,trolls,confronts,mid,,,,One of them is standing in the road. The other two are audible behind him but not visible.,"He says, slowly and with effort: got anything worth having? It is the entirety of his negotiation strategy.",He is asking before taking. This is as much courtesy as Stone-trolls offer.,Names what can be spared. Gives it over. Continues.,threat_and_jeer,
32d1e3d0-d58c-47f2-a89f-4517b6f9bf27,,trolls,confronts,mid,,,,"It comes around a boulder in the road. It sees the traveller and stops, which is not what they usually do.","It says — badly, in something that is approximately Westron — that this is its road at night. The statement is a test. It wants to see if the traveller argues.",Arguing with Hill-trolls on their roads at night is how travelers become stories told by other travelers.,Does not argue. Turns back. Finds another way.,threat_and_jeer,
e19fe0df-9568-4be5-affc-0234ed0ce0c0,,trolls,confronts,high,,,,"Two of them, already aware of the traveller. The larger one has moved to block the road ahead. The smaller one is circling.",The larger one says nothing. It is past the talking phase.,The circling one is the actual problem. The one in front is the distraction.,Does not look at the distraction.,threat_and_jeer,
e073672a-b354-410b-a70c-a099954d774e,401450db-8a05-4c49-a841-088ec3b6c5a5,trolls,confronts,high,,,,One on the road in full daylight. Armored. Not foraging — positioned.,It does not speak. It is not here to speak. It is here because something placed it here and it will not move until its purpose is accomplished or it is removed.,This is a weapon pointed at a road. The traveller is on the road.,Looks for what it is guarding. Then finds the way around.,threat_and_jeer,
43a3c42e-bc94-4f7b-b3b5-e81527557449,17016909-f35e-425e-a6b5-354d95b0d1ae,trolls,brief_exchange,mid,,,,"A soldier at a garrison post — large, dark-skinned, speaks Westron correctly. The garrison is not Gondorian.",He checks papers with the procedure of someone following orders. He is seven feet tall and armored in black and he is doing paperwork. The cognitive dissonance is its own kind of threat.,The procedure is real. Satisfying the procedure is the goal.,Produces what papers exist. Waits while he records them.,suspicion_of_strangers,
dd5d7207-dd26-4182-b594-f49596346158,d76c89c5-cf8f-4db4-8405-5cc9459d95c3,undead,confronts,high,,,,"The road empties. Sound goes wrong. The cold arrives before the shape does, and the shape has been there all along — the traveller simply could not see it until now.",It does not speak first. The waiting is the first move. Every second of waiting costs something.,"Whatever it wants from this road today, the traveller is in it now.",Does not move. Does not flee. Waits for it to declare itself.,threat_and_jeer,
ec610e45-c9d8-4de5-a596-7efc75312903,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,low,,,,"A family on the road, moving slowly. They have too little for the distance they are covering. One of the children is being carried.",They left their settlement four days ago on a rumor that the road south is safer. They do not know if the rumor is true. They are following it because staying felt worse.,They are not asking for anything. They are just on the road.,Gives them what food can be spared. Continues.,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
eeef5665-9266-4805-9990-36529c48c2e1,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,mid,,,,"A lone man sitting at the roadside, not moving.","He is resting, or he has stopped being able to go on, and the two look the same from the road. When addressed he says he came from a settlement two days east where something happened that he will describe only as: everyone started leaving at once.",He does not know what caused the leaving. He left because everyone was leaving.,Asks which road he came from. Notes it.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
788b8c5f-c022-4d63-b7e0-a60aa7e3d6de,a15e6460-6717-4ced-b4f5-602aa7c5ea19,humans,brief_exchange,high,,,,"A group of them camped off the road — fifteen, twenty people, more than a family.","They are not moving. They have been here three days. The road ahead, they say, is where it started, and they will not go back onto it. The road behind, someone in the group says quietly, is no different.",They are trapped between two fears and they have chosen stillness over either direction.,Does not try to convince them to move. Asks what is on the road ahead.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
453a053d-fa0e-47f4-9e5a-fdb76ff39749,,dwarves,topic,low,,,,,,,,craft_and_gold,"Have him talk of fine work, rich seams and fair trade — gold, gems and the worth of things — and speak of them bluntly."
4c26e7df-575b-4a10-ac07-2660f804dc58,,dwarves,topic,low,,,,,,,,guarded_suspicion,"Have him put short, suspicious questions, saying little of his own roads and liking prying even less."
992e90c6-64a0-4998-8e3e-f44c0d017955,,dwarves,topic,low,,,,,,,,lost_halls,"Have him speak of a mansion or mine lost to dragon or goblin, and the wealth and kin buried with it."
61abbb90-e5ff-4fb7-9bc2-1adfa6218e91,,dwarves,topic,low,,,,,,,,oath_and_kin,"Have him speak of loyalty to king and folk, and the binding weight of a word once given."
1c77008d-1a8a-4e92-bee0-b40c548b020b,,dwarves,topic,low,,,,,,,,old_grudge,"Have him bring up a grievance nursed for generations — a slight, a debt, an enemy not yet repaid."
c68ada5d-5ee1-4263-82b0-8a9f4f6cd2e1,,elves,topic,low,,,,,,,,old_grief,"Have them bring up an age-old loss — a drowned realm, a kinsman long dead — as though it were last night."
742c8606-e4c2-4fe8-bbb3-b29e14804921,,elves,topic,low,,,,,,,,the_fading,"Have them speak of the slow fading of the Elves and the lands they must leave, with a sorrow worn smooth by long years."
939bb9af-d3cd-46e6-804d-adbb00cd5842,,elves,topic,low,,,,,,,,the_sea,"Have them turn the talk to the call of the Sea and the road West: who will take ship, and who will stay and dwindle."
00a5c4d0-f5ae-41e8-a499-839d123da70b,,elves,topic,low,,,,,,,,weighing_the_heart,"Have them probe courteously, measuring the traveller's purpose and heart before they give any trust."
3abb72d0-5a11-455a-bfc3-33d4d73edea6,,elves,topic,low,,,,,,,,what_stirs_in_the_dark,"Have them ask quietly about the growing shadow, and rumour of orcs, wolves and fouler things abroad."
8ae012bc-cf40-4f9e-9d47-4eb0bcce56c1,,hobbits,topic,low,,,,,,,,food_and_comfort,"Have them talk of the next meal, good ale, a warm fire and a soft bed — the real business of life."
838670bb-c724-4a8e-aa48-231747d99d70,,hobbits,topic,low,,,,,,,,home_and_family,"Have them chatter about their hole, their garden, their kin and the doings of the next farm over."
c6922ab1-accb-40e5-bc61-517966fa41f4,,hobbits,topic,low,,,,,,,,local_gossip,"Have them share who said what to whom, and the small scandals and rumours of the country round."
56b717a5-e2fe-4843-841a-cddddf1670fe,,hobbits,topic,low,,,,,,,,simple_kindness,"Have them offer food, a tale or directions, with homely, unsuspecting goodwill."
d4a8dbe7-1a7d-491d-91a5-3fe445d83280,,hobbits,topic,low,,,,,,,,wary_of_big_folk,"Have them show polite unease at strangers and the wide world, wishing adventures would happen elsewhere."
f49946e9-2fe5-410a-b3cf-334f1b36a745,,humans,topic,low,,,,,,,,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
eca585dc-18f4-4148-8c8e-4a03d2d7e84f,,humans,topic,low,,,,,,,,harvest_and_weather,"Have them talk plainly as working folk do: crops, beasts, the turning season, hard times or good."
69f13890-f31d-4cfe-b4ff-8b39b672bd5d,,humans,topic,low,,,,,,,,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
9c9f9660-0188-4ba1-b424-3e1c468e2af5,,humans,topic,low,,,,,,,,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
8aa2eca5-3a16-4b5b-83a3-122004326041,,humans,topic,low,,,,,,,,where_are_you_bound,"Have them ask frankly but carefully who the traveller is, and where they are going, and why."
b7d1fa41-b710-40dc-9219-4f737a85afb9,,maiar,topic,low,,,,,,,,a_strange_offer,"Have them offer aid on terms of their own — a gift, a path, a rescue — odd and not freely explained."
8d92f815-212b-4b79-91de-c2cef7e33b48,,maiar,topic,low,,,,,,,,care_of_living_things,"Have them turn the talk to beasts, trees and growing things, and the keeping of them."
055daf6a-13e5-4b74-840d-b1bb44333c13,,maiar,topic,low,,,,,,,,riddle_and_counsel,"Have them speak words that carry more than they say — a warning, a riddle, or counsel from one far older than he seems."
994f2eb4-065a-46e4-9a9e-79107ca6509a,,maiar,topic,low,,,,,,,,testing_the_traveller,"Have them put a strange, searching question that seems to weigh the traveller's worth or errand."
f67ad5c5-743e-4d28-9ceb-0445739cc13d,,maiar,topic,low,,,,,,,,the_long_defeat,"Have them turn the talk to the great shape of things: the slow war against the Shadow, and each one's small part in it."
4ef6cf51-29b6-4ceb-b6d6-56f5eca7d94e,,orcs,topic,low,,,,,,,,interrogation,"Have them fling harsh demands at a captive — who are you, who sent you, what do you carry — backed by the lash."
d9bb8270-39d8-434b-8c17-175e9f38bf63,,orcs,topic,low,,,,,,,,quarrel_among_themselves,"Have them bicker and turn on one another over loot, orders or who eats first, overheard by the traveller."
4acd86bf-bf8a-4c5f-8a5d-0866c5b6c108,,orcs,topic,low,,,,,,,,threat_and_jeer,"Give them no real talk — only snarled threats, jeering, and the promise of a cruel end."
0a1d0001-0000-4000-8000-0a1d00000001,,humans,aid_or_trade,low,,,,"Offers before he is asked, then puts his questions after the food and not before.","A byre-loft to sleep in, thin barley bread and a share of the pot. Coin is refused — coin draws the tax-riders and the tale-tellers. What they want is word from the road and an hour of hands at the evening work.",The bargain is real on both sides and neither will name it aloud.,Takes the fire. Pays in news and in labour before sleeping.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
0a1d0002-0000-4000-8000-0a1d00000002,,humans,aid_or_trade,mid,,,,"Willing, but the welcome is measured out — one night, the outer room, the door barred behind him.","They will trade dried meat and the name of the safer of the two fords, but they want to know which road he came by and whether anything came along it behind him.",Something has taught this house to count strangers. They will help and still be glad to see him gone at first light.,Answers the question about the road honestly. Does not ask what happened here.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
0a1d0003-0000-4000-8000-0a1d00000003,,humans,aid_or_trade,high,,,,"The offer comes from the doorway and no one steps out past it.","Food left on the gate-stone, water drawn and set beside it. They will not have him under the roof and they will not let him go hungry either.",They are afraid of what walks the country now and not certain he is no part of it. The charity is real; the fear is older.,Eats what is given at the gate. Leaves the bowl clean and something small beside it.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
0a1d0004-0000-4000-8000-0a1d00000004,,humans,aid_or_trade,low,aranath,,,"Reads the gear and the northern bearing and settles on a Ranger's welcome — plain, unfussed, no questions about the errand.","Hot food, a dry corner and grain for the road. In return they want to know whether the Greenway is being watched between here and the Bree-land, because their carter is due to travel it.",They know what he is without the word being said. Rangers are useful and slightly unlucky to have at the table.,Gives the road honestly and names the two places he would not stop at. Takes only what he can carry.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
0a1d0005-0000-4000-8000-0a1d00000005,,humans,aid_or_trade,mid,aranath,,,"Offers the fire, then watches him eat with the attention of someone deciding whether to say more.","They have kept a bundle for the next Ranger through — arrowheads, a mended cloak, and a folded scrap of writing left by a man who never came back for it.",They have been holding a dead man's gear for two seasons and would rather hand it to a stranger than keep it another night.,Takes the bundle. Reads the writing. Says nothing of what it means to him.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
0a1d0006-0000-4000-8000-0a1d00000006,,humans,aid_or_trade,high,aranath,,,Grim hospitality. The door opens because a Ranger is at least a known kind of trouble.,They will feed him and ask him to walk out at first light to the sheep-fold on the ridge — something took two ewes there and left the carcasses untouched.,They want the fold looked at and they do not want to be told the worst answer if that is what he finds.,Eats. Goes out at dawn. Tells them only what they can use.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
0a1d0007-0000-4000-8000-0a1d00000007,,humans,aid_or_trade,low,celebrian,,,"Formal and a little dazzled, unsure whether they should offer at all, offering anyway.","The best of the house pressed on her — new bread, honey, the one good cup — and a request that she look at a child who does not thrive.",They have nothing worth giving to one of her kind and are giving it regardless. Refusing would cost them more than accepting.,Accepts the cup. Looks at the child. Says what can be done in words a farmer can use.,a_request_for_help,"Have them raise a trouble of their own — a beast, a feud, a missing kinsman — and hope the stranger might aid it."
0a1d0008-0000-4000-8000-0a1d00000008,,humans,aid_or_trade,mid,celebrian,,,"Hospitality given at arm's length, with the door left open behind her and someone always in the room.","They will share the fire and the pot but will take neither payment nor thanks, and they ask that she not be seen leaving by the village road in the morning.",Kindness that must not be witnessed. It is not her they fear — it is what their neighbours would make of it.,Agrees to the back path. Does not make them explain it.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
0a1d0009-0000-4000-8000-0a1d00000009,,humans,aid_or_trade,high,celebrian,,,"An old woman decides for the household, over the muttering of the men, and puts food into her hands.","A hearth-place for the night, and a question asked very low: whether the lights on the hills are what her grandmother always said they were.",The old woman has waited her whole life to ask someone who would know. The answer will not comfort her.,Answers truthfully and briefly. Does not dress it up for her.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
0a1d0010-0000-4000-8000-0a1d00000010,,humans,aid_or_trade,low,,dunlending,,"Grudging at first, then bluntly hospitable once he is judged no friend of the Horse-lords.","Mutton, curds and a place at the peat-fire, for a straight answer about the road east and whether riders have been counted on it lately.",The whole welcome hangs on one thing — which side of the old quarrel he stands on. They will not ask twice.,Answers plainly. Neither defends the Rohirrim nor flatters the hill-folk.,suspicion_of_strangers,"Have them probe in a guarded, even hostile way, mistrusting an unknown face in hard times."
0a1d0011-0000-4000-8000-0a1d00000011,,humans,aid_or_trade,mid,,dunlending,,A clan-head hears him out at the door of the long house before anything is decided.,"They will trade bread and a guide over the shoulder of the hills for worked iron — a knife, a spearhead, anything — and for the name of whoever fired the sheiling at the head of the valley.",They believe a stranger knows more than he is saying. The trade is also a test of that.,Gives up the knife. Says what he knows of the burning and no more than that.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
0a1d0012-0000-4000-8000-0a1d00000012,,humans,aid_or_trade,low,,northman,,"Loud, generous and immediately curious, with beer in his hand before the greeting is finished.","A bench in the hall, meat and ale, and the whole household wanting news of the southern roads; they will send him on with smoked fish and a fresh haft for his axe.",The generosity is genuine and the questioning is relentless. Nothing is owed and everything is asked.,Eats well. Gives news freely. Keeps his own errand out of it.,news_and_rumor,"Have them trade news of the road — war, bandits, strange sights — hungry for word from elsewhere."
